Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"William Contreras","MIL",155,679,23,99,92,9,0.114874815,0.204712812,0.18487395,0.330275229,0.280672268,0.365243004,0.465546218,0.3587271837346278,0.3591032848867535,131.57793467399807,-2.574955530464649,23.064853173328515,7.36812949180603,5.490434952830821,"William Contreras",20503,661388
"Matt Chapman","SFG",154,647,27,98,78,15,0.098918083,0.244204018,0.215652174,0.293367346,0.246956521,0.327666151,0.462608695,0.34013576694527026,0.3417041044280003,120.6726386704186,3.6776409968733788,19.67180256724052,11.622878789901733,5.46880134461165,"Matt Chapman",16505,656305
"Cal Raleigh","SEA",153,628,34,73,100,6,0.111464968,0.280254777,0.216117216,0.251461988,0.219780219,0.31210191,0.435897435,0.32256641812049425,0.34666320408902235,117.55250684811342,-2.579260155558586,10.03333344550974,21.53172254562378,5.408397580106223,"Cal Raleigh",21534,663728
"Jackson Merrill","SDP",156,593,24,77,90,16,0.048903878,0.170320404,0.207581228,0.31797235,0.292418772,0.32597623,0.5,0.351507786788097,0.3753677679567921,129.64684290775756,3.721352234482765,24.744339628397448,7.149900913238525,5.344037886977723,"Jackson Merrill",29490,701538
"Vladimir Guerrero Jr.","TOR",159,697,30,98,103,2,0.103299856,0.137733142,0.22077922,0.342105263,0.323051948,0.395982783,0.543831168,0.39789022276871394,0.4129388982599432,164.49173188476283,-5.60347693413496,45.829590398498084,-17.401188850402832,5.320504674281295,"Vladimir Guerrero Jr.",19611,665489
"Yordan Alvarez","HOU",147,635,35,88,86,6,0.108661417,0.149606299,0.259057971,0.316901408,0.307971014,0.392125984,0.567028985,0.40158736975397163,0.41476764400735666,167.06348230854238,-2.9030214697122574,45.82350276269233,-16.46976327896118,5.203965302907987,"Yordan Alvarez",19556,670541
"Brent Rooker","OAK",145,614,39,82,112,11,0.096091205,0.288273615,0.269230769,0.362275449,0.293040293,0.364820846,0.562271062,0.39218441668103954,0.3811160639712685,163.63141597278016,0.7522991225123405,45.45621488747716,-16.32298505306244,5.109349153719679,"Brent Rooker",19627,667670
"Bryce Harper","PHI",145,631,30,85,87,7,0.12044374,0.218700475,0.24,0.330729166,0.285454545,0.373015873,0.525454545,0.38021706340771305,0.35910433102277367,143.72135955460536,-0.4990280419588089,32.4911228453969,-4.22253942489624,5.100958873847851,"Bryce Harper",11579,547180
"Willy Adames","MIL",161,688,32,93,112,21,0.107558139,0.251453488,0.211475409,0.296568627,0.250819672,0.331395348,0.462295081,0.34193181539103934,0.341207106096031,120.27350052093948,1.225006341934204,17.904331115212027,6.026105165481567,4.8499808205373265,"Willy Adames",15986,642715
"Marcell Ozuna","ATL",162,688,39,96,104,1,0.107558139,0.247093023,0.244224422,0.359102244,0.301980198,0.378457059,0.54620462,0.39450213334856243,0.40405732985825565,154.4543814593856,-4.611459568142891,40.18900854790613,-17.5,4.721768982848469,"Marcell Ozuna",10324,542303
"Corey Seager","TEX",123,533,30,68,74,1,0.099437148,0.18011257,0.233684211,0.29059829,0.277894736,0.35272045,0.511578947,0.364663478286787,0.39080930856557994,141.93696475653223,-5.235410392284393,20.340423993231827,6.969871997833252,4.643974234065067,"Corey Seager",13624,608369
"Corbin Carroll","ARI",158,684,22,121,74,35,0.106725146,0.190058479,0.196943973,0.255605381,0.23089983,0.321585903,0.427843803,0.3248603077011837,0.329689624927662,107.07697861964971,11.083987765014172,16.87247752910894,2.2796976566314697,4.342664376686033,"Corbin Carroll",25878,682998
"Jurickson Profar","SDP",158,668,24,94,85,10,0.113772455,0.151197604,0.179078015,0.301801801,0.280141843,0.380090497,0.459219858,0.365296050431334,0.3664177068267498,138.92728947203236,-0.7698418125510216,30.325254869092106,-10.680683851242065,4.338203953925522,"Jurickson Profar",10815,595777
"Patrick Bailey","SFG",121,448,8,46,46,4,0.087053571,0.223214285,0.104738154,0.286666666,0.234413965,0.297539149,0.339152119,0.2813692890290979,0.3215222648020541,81.11877081707404,0.47684261202812195,-9.638242983061408,36.52707815170288,4.325808345513024,"Patrick Bailey",27478,672275
"Mookie Betts","LAD",116,516,19,75,75,16,0.118217054,0.110465116,0.202222223,0.293650793,0.288888888,0.372093023,0.491111111,0.3709689515573969,0.3629713448864675,139.57664027743849,0.6050272434949875,25.025266212862523,-0.6675249338150024,4.299486987249459,"Mookie Betts",13611,605141
"Marcus Semien","TEX",159,718,23,101,74,8,0.08913649,0.146239554,0.153846154,0.250478011,0.236923076,0.307799442,0.39076923,0.30588280763373027,0.31968205306172204,100.58944061998207,1.488212339580059,1.9724628783671547,15.622198104858398,4.273462959059796,"Marcus Semien",12533,543760
"Dansby Swanson","CHC",149,593,16,82,66,19,0.091062394,0.242833052,0.147940075,0.299734748,0.241573033,0.311973018,0.389513108,0.30656940884598216,0.32316527285818325,97.49036048581739,4.41912180185318,2.639501623270003,18.40114450454712,4.223103298058348,"Dansby Swanson",18314,621020
"Carlos Correa","MIN",86,367,14,55,54,0,0.108991825,0.166212534,0.206896552,0.342741935,0.310344827,0.387978142,0.517241379,0.3853048369370771,0.3582737959550889,154.25036509244535,-0.5786368399858475,22.202444613024827,6.489273309707642,4.2187471833265855,"Carlos Correa",14162,621043
"Kyle Tucker","HOU",78,339,23,56,49,11,0.16519174,0.159292035,0.296028881,0.282178217,0.288808664,0.407738095,0.584837545,0.4188836233035938,0.402151159338049,179.23002027364984,-0.3261784315109253,30.406122179749644,-0.89585280418396,4.207495434585704,"Kyle Tucker",18345,663656
"Rafael Devers","BOS",138,601,28,87,83,3,0.111480865,0.244592346,0.243809524,0.323033707,0.272380952,0.354409317,0.516190476,0.36402783280133794,0.3657234909188034,135.77750816682595,-0.90182264149189,23.70129645456532,-3.126465320587158,4.1809832921646235,"Rafael Devers",17350,646240
"Steven Kwan","CLE",122,540,14,83,44,12,0.098148148,0.094444444,0.133333334,0.303614457,0.291666666,0.368029739,0.425,0.3494486094185854,0.336855523205158,131.00928721131478,0.17555884271860123,19.335366755359427,3.2554264068603516,4.180502168206569,"Steven Kwan",24610,680757
"Alex Bregman","HOU",145,634,26,79,75,3,0.06940063,0.135646687,0.192771085,0.264270613,0.259896729,0.315457413,0.452667814,0.3307042115295856,0.32537634161454215,117.20282126136706,-2.3225102201104164,10.15691383002782,9.173247575759888,4.165331849380251,"Alex Bregman",17678,608324
"Jazz Chisholm Jr.","- - -",147,621,24,74,73,40,0.085346215,0.244766505,0.179715302,0.30927835,0.256227758,0.323671497,0.43594306,0.32729744707996195,0.3168021708435655,110.69860007689752,6.152857683598995,13.76783569092561,4.28384655714035,4.004322920096629,"Jazz Chisholm Jr.",20454,665862
"Freddie Freeman","LAD",147,638,22,81,89,9,0.122257053,0.156739811,0.193726938,0.306074766,0.282287822,0.377742946,0.47601476,0.36535710949207906,0.3680987024003533,135.79948589731632,-1.4750418737530708,25.837288246276458,-8.95625638961792,3.949078254309285,"Freddie Freeman",5361,518692
"Julio Rodríguez","SEA",143,613,20,76,68,24,0.061990212,0.254486133,0.135802469,0.34351145,0.273368606,0.324632952,0.409171075,0.32055336402522194,0.3484102136948529,116.13648348758166,1.9542818441987038,13.272419710989956,4.602816581726074,3.943228073727987,"Julio Rodriguez",23697,677594
"Colton Cowser","BAL",153,561,24,77,69,9,0.092691622,0.306595365,0.204408818,0.316993464,0.242484969,0.320855614,0.446893787,0.3314574734042923,0.3331306198202007,118.6189228018079,1.1174770668148994,13.068993690508902,6.448368072509766,3.934927564509952,"Colton Cowser",29591,681297
"Riley Greene","DET",137,584,24,82,74,4,0.109589041,0.267123287,0.216796875,0.329341317,0.26171875,0.34819897,0.478515625,0.35539623961366457,0.3551679681108884,133.72925301154325,-0.16676611453294754,22.371742628630983,-3.650297164916992,3.931411684026872,"Riley Greene",25976,682985
"Jackson Chourio","MIL",148,573,21,80,79,22,0.068062827,0.211169284,0.189393939,0.319587628,0.274621212,0.326923076,0.464015151,0.33854969905715593,0.3271342551687197,117.99710439718523,3.9580146446824074,16.289589463892305,2.542464256286621,3.9258624556652437,"Jackson Chourio",28806,694192
"Eugenio Suárez","ARI",158,640,30,90,101,2,0.0765625,0.275,0.213660246,0.308510638,0.255691768,0.31875,0.469352014,0.3372951490804553,0.3366846288525083,115.44647922839142,-1.1144884414970875,10.706961924005876,5.329360246658325,3.8687527990743584,"Eugenio Suarez",12552,553993
"Trea Turner","PHI",121,539,21,88,62,19,0.050092764,0.181818181,0.174257426,0.330749354,0.295049504,0.337662337,0.46930693,0.3490665514084315,0.32174241744107646,122.75492973144709,2.6286616772413254,17.295129990469174,2.063842535018921,3.8627392975415185,"Trea Turner",16252,607208
"Jose Altuve","HOU",153,682,20,94,65,22,0.068914956,0.174486803,0.144904458,0.337423312,0.294585987,0.350439882,0.439490445,0.344237520589548,0.31915624784264546,126.72242722685445,-0.7098936587572098,20.142978707645906,-5.351004958152771,3.860849362094335,"Jose Altuve",5417,514888
"Nico Hoerner","CHC",151,641,7,86,48,31,0.068642745,0.102964118,0.099656357,0.296875,0.273195876,0.335413416,0.372852233,0.3131190129555762,0.31806489708651214,101.89869300171439,4.984221167862415,6.439593329756796,9.117893934249878,3.8227569387151137,"Nico Hoerner",21479,663538
"Byron Buxton","MIN",102,388,18,62,56,7,0.051546391,0.255154639,0.245070422,0.3375,0.278873239,0.335051546,0.523943661,0.3656734152665742,0.3554602728949653,140.44122218308823,2.7675454542040825,20.721561335177793,2.177492380142212,3.692336388978912,"Byron Buxton",14161,621439
"Ezequiel Tovar","COL",157,695,26,83,78,6,0.033093525,0.287769784,0.2,0.344036697,0.26870229,0.294629898,0.46870229,0.3244099165637826,0.29165700797978816,94.34281409814777,0.062325261533260345,-4.6392840668011575,16.868324279785156,3.6656870531959105,"Ezequiel Tovar",24064,678662
"Masyn Winn","STL",150,637,15,85,57,11,0.064364207,0.171114599,0.148211244,0.303418803,0.267461669,0.313880126,0.415672913,0.315483457292614,0.2951017107282366,103.83917595298146,2.218677520751953,5.143090706505829,8.505331993103027,3.61176459827901,"Masyn Winn",27479,691026
"Oneil Cruz","PIT",146,599,21,72,76,22,0.085141903,0.302170283,0.190388171,0.346938775,0.258780036,0.323873121,0.449168207,0.3310161504881952,0.3451237048132945,110.33786992820657,5.249760918319225,12.654660447340987,2.167546272277832,3.6016197242887635,"Oneil Cruz",21711,665833
"Brenton Doyle","COL",149,603,23,82,72,30,0.07628524,0.253731343,0.186346863,0.315508021,0.260147601,0.317195325,0.446494464,0.3279812993811923,0.3308289139359086,96.74659953880382,5.348729178309441,3.002793391342644,11.298272132873535,3.5616259314229737,"Brenton Doyle",25479,686668
"Ian Happ","CHC",153,657,25,89,86,13,0.121765601,0.255707762,0.198594025,0.298941798,0.242530755,0.340943683,0.44112478,0.34104491788439634,0.3470029641653745,120.6947412320549,1.2517164051532745,17.51044772484903,-5.040904521942139,3.5591550333514808,"Ian Happ",17919,664023
"Zach Neto","LAA",155,602,23,70,77,30,0.064784053,0.232558139,0.193726938,0.294736842,0.24907749,0.317725752,0.442804428,0.32995627543435024,0.3190859340181287,114.88853789941251,1.7721381112933159,12.027574600245785,2.3441038131713867,3.5437568302003584,"Zach Neto",31347,687263
"Manny Machado","SDP",152,643,29,77,105,11,0.069984447,0.192846034,0.197301855,0.301801801,0.274873524,0.32503888,0.472175379,0.3396645368923385,0.3401139627291462,121.67552391873824,-0.3652724176645279,16.30112988704574,-3.5459635257720947,3.5402538416010065,"Manny Machado",11493,592518
"Anthony Volpe","NYY",160,689,12,90,60,28,0.06095791,0.226415094,0.120879121,0.302966101,0.2433281,0.293002915,0.364207221,0.28735230665137296,0.27838217547911703,87.27204133519592,5.037129893898964,-4.997089339558881,15.997920989990234,3.493256284645784,"Anthony Volpe",27647,683011
"Austin Wells","NYY",115,414,13,42,55,1,0.11352657,0.210144927,0.166666666,0.260536398,0.228813559,0.322033898,0.395480225,0.3147913115076522,0.3432796441235589,106.57319770127978,-1.847741849720478,1.2660002826631311,18.645169019699097,3.472702220283781,"Austin Wells",27562,669224
"Seiya Suzuki","CHC",132,585,21,74,73,16,0.107692307,0.273504273,0.19921875,0.370149253,0.283203125,0.365811965,0.482421875,0.36487284691882704,0.3484517818063549,136.7325707850044,-0.8167546018958092,24.879420003287027,-11.011937499046326,3.45461827187849,"Seiya Suzuki",30116,673548
"Alec Bohm","PHI",143,606,15,62,97,5,0.0660066,0.141914191,0.167870036,0.305010893,0.279783393,0.331683168,0.447653429,0.3352790382129467,0.34475500979016177,113.47498826994982,-2.625852257013321,7.138924173599454,5.971339643001556,3.4490139996142446,"Alec Bohm",21618,664761
"Teoscar Hernández","LAD",154,652,33,84,99,12,0.081288343,0.288343558,0.229202037,0.344173441,0.271646859,0.339477726,0.500848896,0.359840165041847,0.34669400293270625,132.08620411701298,0.5980126783251762,25.614551478145057,-14.38938045501709,3.413353491625273,"Teoscar Hernandez",13066,606192
"Kyle Schwarber","PHI",150,692,38,110,104,5,0.15317919,0.28468208,0.237347295,0.300578034,0.247818499,0.365606936,0.485165794,0.36580757077696713,0.38023195504094986,134.02278329888222,-2.41894818097353,25.734864572347785,-16.543755412101746,3.3415650664844145,"Kyle Schwarber",16478,656941
"Isaac Paredes","- - -",153,641,19,64,80,1,0.118564742,0.163806552,0.154981549,0.259433962,0.23800738,0.346333853,0.392988929,0.327380766424588,0.30940429257674956,116.36798017405934,-0.7929536923766136,11.050998441303454,-0.34279903769493103,3.306466182405614,"Isaac Paredes",20036,670623
"Salvador Perez","KCR",158,652,27,58,104,0,0.067484662,0.19785276,0.184745763,0.302272727,0.27118644,0.330261136,0.455932203,0.33502383720466283,0.3613753341173342,116.57821504541221,-5.640225894749165,6.727531909029281,3.438927412033081,3.280504714817747,"Salvador Perez",7304,521692
"Fernando Tatis Jr.","SDP",102,438,21,64,49,11,0.07305936,0.219178082,0.216080402,0.315602836,0.276381909,0.340182648,0.492462311,0.3587745542395605,0.39027537470278534,134.5378755115181,0.011784225702285767,18.10146965184258,-1.1164865493774414,3.2683897734766045,"Fernando Tatis Jr.",19709,665487
"Anthony Santander","BAL",155,665,44,91,102,2,0.087218045,0.193984962,0.270588235,0.224824355,0.235294117,0.308270676,0.505882352,0.3451743663437777,0.3271819560502553,128.2676654172403,-2.7301535680890083,18.778696633916187,-9.702302098274231,3.2123991735486292,"Anthony Santander",14551,623993
"Nolan Arenado","STL",152,635,16,70,71,2,0.069291338,0.144881889,0.12283737,0.295597484,0.271626297,0.324921135,0.394463667,0.3136587862538386,0.29794544038318455,102.6110472697124,-2.1046775802969933,-0.12201073654412387,9.866235494613647,3.201633655722989,"Nolan Arenado",9777,571448
"Joey Ortiz","MIL",142,511,11,58,60,11,0.109589041,0.201565557,0.159090909,0.28313253,0.238636363,0.328740157,0.397727272,0.3187137223838821,0.30670558039849927,104.64613241625626,-0.15660104900598526,2.682453700282613,11.19236707687378,3.199549150133995,"Joey Ortiz",25493,687401
"JJ Bleday","OAK",159,642,20,74,60,2,0.10436137,0.194704049,0.194055944,0.278688524,0.243006993,0.324492979,0.437062937,0.33021923363302047,0.3216156578959434,120.0438407845668,-2.599404461681843,12.124452162019812,-2.4247403144836426,3.198089422482911,"JJ Bleday",26368,668709
"Daulton Varsho","TOR",136,513,18,73,58,10,0.093567251,0.26705653,0.193899782,0.262295081,0.213507625,0.29296875,0.407407407,0.304275134421608,0.2658830204272317,98.6409669653947,1.55900027602911,0.7612756741412512,13.036719381809235,3.1800331260306303,"Daulton Varsho",19918,662139
"Brendan Donovan","STL",153,652,14,65,73,5,0.072085889,0.124233128,0.139693356,0.299798792,0.277683134,0.342024539,0.41737649,0.33223725133146975,0.3409130371843798,115.11562774919648,-1.7853486090898514,9.999800132481202,-1.0774469375610352,3.1755236946750767,"Brendan Donovan",24679,680977
"Victor Robles","- - -",91,295,4,44,28,34,0.07118644,0.179661016,0.125984252,0.37,0.307086614,0.380622837,0.433070866,0.357417311222908,0.3312704811493556,141.07545516453135,6.90159147977829,20.651626878667674,-0.11916698515415192,3.1309504870440383,"Victor Robles",18363,645302
"Lawrence Butler","OAK",125,451,22,63,57,18,0.077605321,0.239467849,0.22815534,0.3006993,0.262135922,0.31707317,0.490291262,0.3445680385946963,0.3409686863820643,130.1370832211039,3.7894643768668175,19.341361210975624,-3.999156355857849,3.1274094356282367,"Lawrence Butler",22542,671732
"Wyatt Langford","TEX",134,557,16,74,74,19,0.091561938,0.206463195,0.162324649,0.296495956,0.25250501,0.324955116,0.414829659,0.32110500604667386,0.3321077654885294,111.29704584628975,4.3620322570204735,11.561919479489358,-0.25215768814086914,3.073581004884607,"Wyatt Langford",33333,694671
"Wilyer Abreu","BOS",132,447,15,59,58,8,0.089485458,0.279642058,0.205513784,0.325757575,0.253132832,0.322147651,0.458646616,0.33560124473017067,0.32363778191643794,115.7816655992959,1.2358308881521225,9.30754864038567,5.597100734710693,3.068535429891795,"Wilyer Abreu",23772,677800
"Tyler Stephenson","CIN",138,515,19,69,66,1,0.093203883,0.227184466,0.185995623,0.306501547,0.258205689,0.337864077,0.444201312,0.33936225926434554,0.3246214687824249,113.01500435136597,-3.398150861263275,4.617020854898373,7.766976356506348,3.0594087636378364,"Tyler Stephenson",17988,663886
"Christian Walker","ARI",130,552,26,72,84,2,0.099637681,0.240942028,0.217118998,0.286585365,0.25052192,0.335144927,0.467640918,0.3434478165241924,0.35420117658727307,119.58764615968676,-3.205929897725582,9.723596352780131,1.3853530883789062,3.0556382257668178,"Christian Walker",13419,572233
"Luis García Jr.","WSN",140,528,18,58,70,22,0.051136363,0.162878787,0.162,0.309823677,0.282,0.318181818,0.444,0.3281335896412229,0.3348572649274554,110.26560092143444,0.5329417437314987,7.014502313336147,4.622878193855286,3.027242466971498,"Luis Garcia Jr.",20391,671277
"Christian Yelich","MIL",73,315,11,44,42,21,0.126984126,0.184126984,0.188888889,0.366336633,0.314814814,0.405750798,0.503703703,0.39138049156435073,0.3726688866476411,153.55584910191052,4.68635693192482,24.859740560782054,-6.181968688964844,3.0179911916112547,"Christian Yelich",11477,592885
"Tyler Fitzgerald","SFG",96,341,15,53,34,17,0.064516129,0.316715542,0.216560509,0.380208333,0.280254777,0.33431085,0.496815286,0.35674211146894436,0.29308692684567433,131.84984683581993,3.8837077021598816,16.871131474577112,0.7257604598999023,2.9962455285597747,"Tyler Fitzgerald",26208,666149
"Joc Pederson","ARI",132,449,23,62,64,7,0.122494432,0.233853006,0.239782017,0.322314049,0.275204359,0.392776523,0.514986376,0.3910353168878966,0.38067950411326323,151.61729584435759,-1.1514522954821587,26.562781359691648,-12.638888359069824,2.990275675818223,"Joc Pederson",11899,592626
"Jake McCarthy","ARI",142,495,8,66,56,25,0.062626262,0.157575757,0.115384615,0.328690807,0.285067873,0.348979591,0.400452488,0.3292398854998723,0.3142106518302996,110.02473468136019,4.53840833902359,10.47229668936818,1.7787320613861084,2.9765336499664223,"Jake McCarthy",21622,664983
"Yainer Diaz","HOU",148,619,16,70,84,2,0.038772213,0.17285945,0.141880342,0.338297872,0.299145299,0.324717285,0.441025641,0.3288189165028939,0.3431905771230722,115.87666623872789,-1.5648509562015533,9.680048366441008,-1.5589309930801392,2.9563712214006674,"Yainer Diaz",23003,673237
"Nathaniel Lowe","TEX",140,565,16,62,69,2,0.125663716,0.221238938,0.135802469,0.323782234,0.265432098,0.361061946,0.401234567,0.3372676782574214,0.33229811590337244,122.66619954801395,-0.8481108546257019,13.805098787764774,-4.198951244354248,2.9250041316479902,"Nathaniel Lowe",19566,663993
"Carlos Santana","MIN",150,594,23,63,71,4,0.109427609,0.166666666,0.182341651,0.251870324,0.238003838,0.328282828,0.420345489,0.32645044845171184,0.3326018252615201,112.85098632720843,-0.9551421478390694,7.7791660812836305,0.8514547348022461,2.9234648977359203,"Carlos Santana",2396,467793
"Josh Smith","TEX",149,592,13,67,62,11,0.077702702,0.204391891,0.135755258,0.311224489,0.258126195,0.337288135,0.393881453,0.3227134973367325,0.3092953175154526,112.42849146778795,-0.5781784057617188,7.840535141787148,0.8503320217132568,2.9228448691171147,"Josh Smith",26396,669701
"Willi Castro","MIN",158,635,12,89,60,14,0.08031496,0.236220472,0.137992832,0.315,0.247311827,0.331230283,0.385304659,0.3171236067540262,0.3234887907776651,106.29029540741563,-0.6051355749368668,3.9652240462392614,3.2964653372764587,2.922348526631375,"Willi Castro",17338,650489
"Jonathan India","CIN",151,637,15,84,58,13,0.125588697,0.196232339,0.144465291,0.2925,0.247654784,0.357480314,0.392120075,0.33337109332948217,0.35369952469594096,108.98253900584913,-0.05516776442527771,6.787096260971575,0.16776343574747443,2.920468608491764,"Jonathan India",21523,663697
"Mark Vientos","NYM",111,454,27,58,71,0,0.072687224,0.297356828,0.249394673,0.32421875,0.266343825,0.321585903,0.515738498,0.35599902613572615,0.3326000693618067,132.24036784261304,-1.9833789393305779,15.51980776709372,-2.731890320777893,2.890240307940138,"Mark Vientos",22184,668901
"Taylor Ward","LAA",156,663,25,73,75,6,0.095022624,0.245852187,0.179487179,0.29382716,0.246153846,0.322775263,0.425641025,0.32538151929820824,0.34549720049624716,111.67056100911094,-2.572973035275936,6.280442922771243,-0.8857326507568359,2.8253210471486065,"Taylor Ward",17548,621493
"Miguel Rojas","LAD",103,337,6,41,36,8,0.068249258,0.100890207,0.12703583,0.301115241,0.283387622,0.337313432,0.410423452,0.327027644328217,0.31183229092352405,110.00112850480102,-0.3476674109697342,3.682658743024552,11.903383016586304,2.774741001369855,"Miguel Rojas",7802,500743
"Brandon Nimmo","NYM",151,663,23,88,90,15,0.116138763,0.238310708,0.175131348,0.267175572,0.224168126,0.32730015,0.399299474,0.32051343887234024,0.33825581868489585,108.35613521399686,2.476387642323971,9.101302049726208,-4.449529528617859,2.772496156786681,"Brandon Nimmo",12927,607043
"Alejandro Kirk","TOR",103,386,5,23,54,0,0.090673575,0.132124352,0.105882353,0.276450511,0.252941176,0.318652849,0.358823529,0.29695486263795334,0.3285189668337504,93.49173830063077,-3.504469685256481,-6.378940607823982,20.20322322845459,2.7482724992002696,"Alejandro Kirk",22581,672386
"Jeremy Peña","HOU",157,650,15,78,70,20,0.038461538,0.17076923,0.127906977,0.300829875,0.26578073,0.307573415,0.393687707,0.3050573243998891,0.31361267945476784,99.16227710219016,2.1794853881001472,1.556440480985851,3.4291114807128906,2.73859023094543,"Jeremy Pena",21636,665161
"Andrés Giménez","CLE",152,633,9,64,63,30,0.041074249,0.153238546,0.087478559,0.285714285,0.252144082,0.298412698,0.339622641,0.28149777878259435,0.30095423954658934,83.21128527282949,2.210993878543377,-9.948815506235714,15.415083885192871,2.730079387031723,"Andres Gimenez",19950,665926
"Adley Rutschman","BAL",148,638,19,68,79,1,0.09090909,0.161442006,0.140105079,0.271929824,0.250437828,0.318181818,0.390542907,0.30890228964212374,0.3204838790292815,102.75314592908194,-2.9728979989886284,-0.963085616209769,6.185275852680206,2.7219768871230845,"Adley Rutschman",26288,668939
"Jacob Young","WSN",150,521,3,75,36,33,0.057581573,0.195777351,0.074786325,0.320547945,0.256410256,0.31640625,0.331196581,0.2896075388416648,0.29149270245409387,84.33492792090736,4.272028565406799,-5.487557655879218,14.061349868774414,2.6866421720146465,"Jacob Young",29931,696285
"Willson Contreras","STL",84,358,15,48,36,4,0.125698324,0.268156424,0.205980067,0.336842105,0.262458471,0.379888268,0.468438538,0.37018280752589194,0.3667514243822419,140.65558808979728,-1.684109941124916,15.72051057837826,-1.9381830394268036,2.661057046432203,"Willson Contreras",11609,575929
"Jordan Westburg","BAL",107,447,18,57,63,6,0.049217002,0.217002237,0.216346154,0.304635761,0.264423076,0.311659192,0.48076923,0.3395621362288437,0.3545980752850862,124.31990814331,0.28271834552288055,12.721420272004115,-1.789237380027771,2.6582681106539665,"Jordan Westburg",27815,676059
"Ha-Seong Kim","SDP",121,470,11,60,47,22,0.123404255,0.163829787,0.136476427,0.261006289,0.23325062,0.330472103,0.369727047,0.3083755688749867,0.31775883028450097,100.61590370479183,2.3165777027606964,2.6627337785221004,7.138007640838623,2.637045496357932,"Ha-Seong Kim",27506,673490
"Pete Crow-Armstrong","CHC",123,410,10,46,47,27,0.051219512,0.23902439,0.147849463,0.292134831,0.236559139,0.286069651,0.384408602,0.2894473162293434,0.28563318252563474,85.96601850130516,4.922110095620155,-1.9584856212009596,13.559002757072449,2.6154949472791116,"Pete Crow-Armstrong",27769,691718
"Will Smith","LAD",128,544,20,77,75,1,0.09375,0.193014705,0.18487395,0.272980501,0.247899159,0.327205882,0.432773109,0.3257519090928996,0.3366978773430212,109.14247124469465,-1.2040599174797535,4.74329405058584,2.324014902114868,2.6105697991317025,"Will Smith",19197,669257
