Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Bryce Miller","SEA",12,8,0,31,31,180.1,8.534196174161735,2.2458410984636146,1.0480591792830203,0.23706896551724138,0.78208556,0.38095238,0.098591549,95.30685427433247,2.9445472179856282,3.6814591077978993,3.5823762780052792,3.8544157895150137,2.7484092712402344,"Bryce Miller",29837,682243
"Spencer Schwellenbach","ATL",8,7,0,21,21,123.2,9.242587791146493,1.6738544818611758,1.0188679454807157,0.2787878787878788,0.74523397,0.416422287,0.112,96.16492344034609,3.3477089637223516,3.4286303376259455,3.2877735813232136,3.3443858529273034,2.6549742221832275,"Spencer Schwellenbach",31846,680885
"Nathan Eovaldi","TEX",12,8,0,29,29,170.2,8.753906771773504,2.214843882014983,1.212890697293919,0.27074235807860264,0.74481074,0.483263598,0.146496815,95.63152639314929,3.796875226311399,3.888923951016343,3.8344485681038374,3.473425029652539,2.6279804706573486,"Nathan Eovaldi",9132,543135
"Reese Olson","DET",4,8,0,22,22,112.1,8.091988496955327,2.6439170336586715,0.560830885927597,0.290625,0.67610063,0.506172839,0.06930693,94.34578689334086,3.5252227115448953,3.625634507859583,3.166479778289795,3.7158523464440556,2.491748094558716,"Reese Olson",24968,681857
"Ryan Feltner","COL",3,10,0,30,30,162.1,7.650924264361067,2.8829569691795323,1.1088296035305893,0.30526315789473685,0.66326531,0.449186991,0.115606936,94.78199004305705,4.490759894298887,4.375893930183558,4.158266257003266,4.1679836347803185,2.46358585357666,"Ryan Feltner",21446,663372
"Brady Singer","KCR",9,13,0,32,32,179.2,8.515770426494786,2.705009429592461,1.1020408787228546,0.30237154150197626,0.77809798,0.471264367,0.144736842,91.73305708586626,3.7068647738859655,4.708361332938133,3.9345688755814816,3.6219080661112044,2.452664375305176,"Brady Singer",25377,663903
"Mitchell Parker","WSN",7,10,0,29,29,151,7.927152317880795,2.562913907284768,1.0728476821192052,0.3022222222222222,0.67318757,0.379609544,0.096256684,92.60531838109495,4.291390728476821,4.366667728817627,3.8485989835878085,4.1714173409619075,2.432508945465088,"Mitchell Parker",27636,680730
"Jameson Taillon","CHC",12,8,0,28,28,165.1,6.804435693200502,1.7963710230049326,1.1431451964576844,0.2686868686868687,0.7629256,0.400785854,0.101941747,92.54225017289073,3.266129132736241,4.042548530046877,3.9225281886454066,4.155232218072615,2.3460159301757812,"Jameson Taillon",11674,592791
"Chris Bassitt","TOR",10,14,0,31,31,171,8.842105263157896,3.6842105263157894,0.9473684210526315,0.3333333333333333,0.72674419,0.402805611,0.101694915,92.66085178732014,4.157894736842105,4.521185009556146,4.078760480044181,4.275400760168569,2.3205277919769287,"Chris Bassitt",12304,605135
"Luis Castillo","SEA",11,12,0,30,30,175.1,8.9828899944259,2.412547598502956,1.2832699992037,0.284796573875803,0.78285714,0.393004115,0.122549019,95.69790248054474,3.6444867977385083,4.011043964596625,3.9136280889372825,3.8192348249970838,2.284731149673462,"Luis Castillo",15689,622491
"Freddy Peralta","MIL",11,9,0,32,32,173.2,10.364683908454992,3.523992528874697,1.347408908099149,0.27790973871733965,0.79631636,0.366515837,0.131313131,94.43561667171412,3.6794627875015222,3.828010143126509,4.156882907319939,3.9344894073369785,2.270331382751465,"Freddy Peralta",18679,642547
"Zack Littell","TBR",8,10,0,29,29,156.1,8.117271053005814,1.7846482456963138,1.2665245614619,0.31072210065645517,0.78014184,0.340336134,0.108910891,92.53914048321234,3.626865789640896,4.382025429832069,3.8828977120460215,4.007155912614211,2.2679834365844727,"Zack Littell",15823,641793
"Bryan Woo","SEA",9,3,0,22,22,121.1,7.491758555810889,0.9642857547083322,1.0384615819935885,0.2404692082111437,0.76839827,0.40625,0.093959731,94.97071710918854,2.8928572641249968,2.765136899293134,3.397249018732815,3.75402858748336,2.2343571186065674,"Bryan Woo",30279,693433
"Nick Martinez","CIN",5,5,0,16,16,89,7.078651685393258,1.2134831460674158,0.9101123595505618,0.29259259259259257,0.66017316,0.336996336,0.077586206,92.83017719655797,3.842696629213483,3.6623603245430383,3.4810865198628287,4.137187363927284,2.162247896194458,"Nick Martinez",12730,607259
"Mitch Keller","PIT",11,12,0,31,31,178,8.393258426966293,2.5280898876404496,1.1629213483146068,0.3063583815028902,0.73091248,0.394052044,0.116161616,94.52347448224852,4.247191011235955,4.246122886959055,4.076592137840357,4.078713848132097,2.1596126556396484,"Mitch Keller",17594,656605
"Andrew Heaney","TEX",4,14,0,31,31,157.2,9.019028066044173,2.283298244568145,1.3128964906266833,0.29777777777777775,0.70701357,0.332622601,0.110047846,91.814600503663,4.338266664679475,4.453126961124915,4.048086600498051,4.155970900695679,2.1595654487609863,"Andrew Heaney",15423,571760
"Gavin Stone","LAD",11,5,0,25,25,140.1,7.43943019837695,2.372921701206441,1.1543943411274578,0.28255528255528256,0.79700272,0.442080378,0.116129032,94.96417178638941,3.527316042333899,3.9700223483309256,4.014460806648854,4.017035412189123,2.145951509475708,"Gavin Stone",27792,694813
"Ronel Blanco","HOU",13,6,0,29,29,165.1,8.764113172842247,3.647177531555469,1.1975806820032884,0.21875,0.83333333,0.397701149,0.12087912,93.57909873188406,2.830645248371409,4.03834813567021,4.200754003656272,4.13534390042857,2.128161668777466,"Ronel Blanco",19407,669854
"Luis Severino","NYM",11,7,0,31,31,182,7.961538461538462,2.967032967032967,1.1373626373626373,0.2826086956521739,0.73730469,0.459615384,0.122994652,96.34099673000988,3.9065934065934065,3.8467426389861203,4.210435822245839,4.121125778089185,2.1073484420776367,"Luis Severino",15890,622663
"Luis Gil","NYY",15,7,0,29,29,151.2,10.147253427845273,4.569231075696409,1.0681319397731865,0.2369146005509642,0.78754579,0.356200527,0.101694915,96.5953136982362,3.501099135923223,3.756296066247782,4.1357106125284275,4.357417141033389,2.095749616622925,"Luis Gil",21052,661563
"Grayson Rodriguez","BAL",13,4,0,20,20,116.2,10.028571647176943,2.7771429176797686,1.1571428823665701,0.3081967213114754,0.75968992,0.40625,0.122950819,96.25530133928571,3.857142941221901,3.7335579017860616,3.6636226462695065,3.573322863378851,2.0193307399749756,"Grayson Rodriguez",24492,680570
"Nick Lodolo","CIN",9,6,0,21,21,115.1,9.520231633720249,2.8872833643249938,1.0144509117898626,0.29042904290429045,0.68214804,0.447284345,0.116071428,94.27840423583984,4.760115816860124,3.673339399162138,3.9468266335127664,3.949817455871678,2.006086826324463,"Nick Lodolo",26378,666157
"Brayan Bello","BOS",14,8,0,30,30,162.1,8.482546467009008,3.548254731297886,1.0533881233540598,0.3032967032967033,0.72054528,0.508474576,0.147286821,95.65701622596154,4.490759894298887,4.5164932712522265,4.189067079323561,3.8690408951852655,1.9821242094039917,"Brayan Bello",23920,678394
"Trevor Williams","WSN",6,1,0,13,13,66.2,7.9650003038406485,2.430000092697147,0.4050000154495245,0.26666666666666666,0.80246914,0.453551912,0.042253521,89.18989839702073,2.0250000772476224,3.2446411383440923,2.79147976398468,3.816768755722639,1.9769130945205688,"Trevor Williams",16977,592866
"José Soriano","LAA",6,6,0,20,20,107,7.906542056074766,3.532710280373832,0.5046728971962616,0.2764505119453925,0.69984448,0.599326599,0.092307692,98.91236863938053,3.364485981308411,4.0409444655347615,3.5403115539907297,3.72984937085448,1.9653230905532837,"Jose Soriano",22100,667755
"Ryne Nelson","ARI",9,6,0,25,25,137.2,7.648910976818979,1.9612592248253793,1.1113802274010482,0.3088235294117647,0.68741894,0.398584905,0.10625,95.25833206609894,4.576271524592552,4.212593288545234,3.834760699341406,3.9867317395939095,1.96078360080719,"Ryne Nelson",26253,669194
"Miles Mikolas","STL",10,11,0,32,32,171.2,6.396116883871838,1.3106796893179997,1.3631068768907195,0.30996309963099633,0.62899787,0.419469026,0.126213592,93.39575892857142,5.3475731324174385,4.615169471188496,4.238324501998737,4.0838025414734505,1.9394696950912476,"Miles Mikolas",9803,571945
"Tobias Myers","MIL",7,6,0,25,25,133,8.1203007518797,2.43609022556391,1.218045112781955,0.2849462365591398,0.80829757,0.375979112,0.114649681,92.89959695229682,3.112781954887218,4.220606096860103,4.046179026410096,4.071632558566735,1.894382357597351,"Tobias Myers",22191,668964
"Matt Waldron","SDP",7,11,0,26,26,142.2,8.200935164188504,2.523364665904155,1.1985982163044737,0.291358024691358,0.67126725,0.388095238,0.105555555,90.84416946308725,4.794392865217895,3.9833185586388002,4.105732181709675,4.2820979404528146,1.8923945426940918,"Matt Waldron",25550,663362
"Ryan Pepiot","TBR",8,8,0,26,26,130,9.830769230769231,3.3230769230769233,1.176923076923077,0.26153846153846155,0.74324324,0.352941176,0.109677419,95.03956514246323,3.6,3.5973862448690803,3.9510951629051796,4.053874416477405,1.891654372215271,"Ryan Pepiot",26221,686752
"David Peterson","NYM",10,3,0,21,21,121,7.512396694214876,3.4214876033057853,0.5950413223140496,0.29310344827586204,0.78392622,0.50141643,0.077669902,93.17740885416667,2.9008264462809916,4.589609629972819,3.6706120096947537,4.098189413338161,1.8781946897506714,"David Peterson",20302,656849
"Andre Pallante","STL",8,7,0,20,20,111.1,7.11377278008251,3.4760480629948627,0.5658682893247451,0.278125,0.71646341,0.613496932,0.093333333,94.56407322654462,3.556886390041255,3.301211592737333,3.6155815952141963,3.8167848720705986,1.8522906303405762,"Andre Pallante",26108,669467
"Simeon Woods Richardson","MIN",5,5,0,28,28,133.2,7.87780608581437,3.231920445462306,1.077306815154102,0.2831168831168831,0.73567708,0.352644836,0.09090909,92.98466309652929,4.1745639087221456,4.045841293142306,4.116604538877094,4.551368757712746,1.8420921564102173,"Simeon Woods Richardson",24494,680573
"Kutter Crawford","BOS",9,16,0,33,33,183.2,8.575318079306605,2.499092697397925,1.6660617982652832,0.24693877551020407,0.70489845,0.33011583,0.1328125,92.76775045955883,4.361161766047359,3.845346132680945,4.647423598970047,4.348371778374868,1.8376601934432983,"Kutter Crawford",20531,676710
"Nick Pivetta","BOS",6,11,0,26,26,139.2,10.439141571783576,2.319809238174128,1.739856928630596,0.28034682080924855,0.76298701,0.336021505,0.14917127,94.05317722448058,4.188544457814398,3.4779235337021253,4.154546676030628,3.6008964318358996,1.8253905773162842,"Nick Pivetta",15454,601713
"Jake Irvin","WSN",10,14,0,33,33,187.2,7.481350316718815,2.4937834389062714,1.3907638409284977,0.2727272727272727,0.70063694,0.439421338,0.142857142,94.06858093368237,4.412078391911096,4.298777448564651,4.4080429006512505,4.034709167073764,1.8131256103515625,"Jake Irvin",21504,663623
"Gerrit Cole","NYY",8,5,0,17,17,95,9.378947368421052,2.7473684210526317,1.0421052631578946,0.27346938775510204,0.76844262,0.38671875,0.097345132,95.8891251790831,3.4105263157894736,3.6159158517010304,3.692795567763479,3.9860266193747522,1.776229739189148,"Gerrit Cole",13125,543037
"Jared Jones","PIT",6,8,0,22,22,121.2,9.764383765743387,2.884931567151455,1.3315068771468255,0.2838709677419355,0.72115385,0.387195121,0.131386861,97.43677094379639,4.1424658400123455,3.981060247514056,4.004835960197056,3.7841111746441536,1.7602245807647705,"Jared Jones",27863,683003
"Patrick Corbin","WSN",6,13,0,32,32,174.2,7.1622141575828815,2.7824429101401122,1.2881680139537557,0.3370165745856354,0.65652174,0.46332737,0.136612021,91.37990046121988,5.616412540838375,5.472135449010188,4.414571454031656,4.138030626887474,1.7376071214675903,"Patrick Corbin",9323,571578
"Spencer Arrighetti","HOU",7,13,0,28,28,142.2,10.535047480149847,3.91121523215144,1.3247664495996814,0.3232876712328767,0.71509009,0.357512953,0.128834355,94.21108638415245,4.605140515275083,3.9797262384750334,4.168816298357279,3.982769814630187,1.6777149438858032,"Spencer Arrighetti",29921,681293
"Bailey Falter","PIT",8,9,0,28,28,142.1,6.133489680537764,2.845433356950509,1.0749414904035257,0.2813953488372093,0.69723618,0.361556064,0.092391304,91.92334125360924,4.426229666367458,4.81904774892186,4.3046531210699985,4.706593744881703,1.6719183921813965,"Bailey Falter",20070,663559
"Clarke Schmidt","NYY",5,5,0,16,16,85.1,9.808594334637782,3.1640626885928325,0.843750050291422,0.29577464788732394,0.79959514,0.404545454,0.09090909,,2.8476564197335494,3.726684975886374,3.576636052737014,3.9171447419492136,1.6709344387054443,"Clarke Schmidt",19899,657376
"DJ Herz","WSN",4,9,0,19,19,88.2,10.759398804840972,3.6541354431535376,1.1165413854080253,0.28761061946902655,0.70281124,0.363636363,0.106796116,93.5108648255814,4.16165425470264,3.298956324486011,3.707833177275504,3.851482044262386,1.655349850654602,"DJ Herz",26389,687792
"Carlos Rodón","NYY",16,9,0,32,32,175,10.028571428571428,2.9314285714285715,1.5942857142857143,0.28442437923250563,0.79180509,0.338297872,0.133620689,95.44512270190414,3.96,4.0877042201564775,4.389336921146938,4.0909709225382125,1.6175439357757568,"Carlos Rodon",16137,607074
"Cody Bradford","TEX",6,3,0,13,13,74.1,8.233184419858405,1.4529148976220716,1.0896861732165537,0.24271844660194175,0.75757576,0.359813084,0.09574468,90.03852051607446,3.026906036712649,3.3553578808756996,3.435538092664253,3.773593589134584,1.5973296165466309,"Cody Bradford",27597,674003
"Jon Gray","TEX",5,6,0,19,19,95.2,7.149825974037781,2.445993096381346,1.0348432330844157,0.3076923076923077,0.66901408,0.397394136,0.087301587,95.06197291979011,4.703832877656435,4.844340628174879,3.8877341528637817,4.3843863526582805,1.5546766519546509,"Jon Gray",14916,592351
"Tyler Anderson","LAA",10,15,0,31,31,179.1,7.126394254163841,3.6635688771405666,1.204461000703748,0.2581888246628131,0.75831703,0.374074074,0.104803493,89.70206429503916,3.8141265022285347,4.370591016356247,4.660903612496297,4.8518883299472595,1.5200124979019165,"Tyler Anderson",12880,542881
"Taj Bradley","TBR",8,11,0,25,25,138,10.043478260869565,3.0652173913043477,1.434782608695652,0.2840909090909091,0.73654391,0.4200542,0.150684931,96.33713753918495,4.108695652173913,4.14813912436857,4.094016010173853,3.621213309510031,1.5183112621307373,"Taj Bradley",22543,671737
"Albert Suárez","BAL",8,7,0,24,24,122,7.45082013807579,2.8770493602470872,1.1803279426654718,0.2972222222222222,0.79943899,0.330623306,0.10062893,94.85421798029557,3.762295317246191,4.244576212762245,4.248447059066478,4.514097375591296,1.46475350856781,"Albert Suarez",6175,544150
"Dean Kremer","BAL",8,10,0,24,24,129.2,8.537275734028224,3.5398460360604833,1.2493574244919352,0.2569832402234637,0.66282421,0.416666666,0.115384615,93.55228365384616,4.095116002501343,4.523177508082863,4.32329220837492,4.337739340901206,1.4360791444778442,"Dean Kremer",19350,665152
"Kyle Gibson","STL",8,8,0,30,30,169.2,8.00982366294778,3.607072907817543,1.220039365879463,0.28991596638655465,0.70717131,0.447580645,0.13372093,91.61108265027322,4.243615185667697,4.819796139998384,4.421882604049823,4.192405846893454,1.428179144859314,"Kyle Gibson",10123,502043
"Joe Musgrove","SDP",6,5,0,19,19,99.2,9.12040157051218,2.0769231299186153,1.2642140790808962,0.3053435114503817,0.77281192,0.413043478,0.132075471,93.07288009129213,3.8829432428913244,4.3175637160260925,3.959121938983373,3.741124184854151,1.3782349824905396,"Joe Musgrove",12970,605397
