Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2024,"Albert Suarez","BAL",30,262,4.09550562,64,15,1,28,27,10,27,1,0,48,0.274678111,0.348659003,0.476394849,0.35509660335687493,6175
2024,"Jose Cisnero","LAA",13,33,18.56250001,12,2,0,12,11,3,5,0,0,9,0.428571428,0.515151515,0.821428571,0.5537986105138605,6399
2024,"Alex Cobb","CLE",3,30,4.69565217,8,0,0,4,4,1,1,0,0,3,0.285714285,0.3,0.392857142,0.2970238924026489,6562
2024,"Carlos Carrasco","CLE",21,229,6.1910828,55,12,3,38,36,9,23,0,0,49,0.266990291,0.340611353,0.485436893,0.35568828041376505,6632
2024,"Craig Kimbrel","BAL",55,118,7.0875,19,2,0,23,21,6,17,1,2,39,0.195876288,0.324786324,0.402061855,0.31872286416333295,6655
2024,"Johnny Cueto","LAA",2,29,9,9,2,1,7,7,3,0,0,0,2,0.310344827,0.310344827,0.758620689,0.44457812761438303,6893
2024,"Chase Anderson","2 Tms",26,125,6.18072289,27,3,0,20,19,5,13,1,2,19,0.25,0.338709677,0.416666666,0.329055691637644,6895
2024,"Martin Perez","2 Tms",24,128,3.9,33,2,0,13,13,4,8,0,2,23,0.282051282,0.338582677,0.401709401,0.32651146143440185,6902
2024,"Luis Garcia","2 Tms",56,111,6.12,26,6,0,19,17,3,10,2,2,25,0.265306122,0.342342342,0.418367346,0.32677084426267433,6984
2024,"Ryan Pressly","HOU",56,120,3.21428571,27,7,0,12,10,1,10,0,1,31,0.25,0.316666666,0.342592592,0.29328947365283964,7005
2024,"Fernando Cruz","CIN",58,124,6.58536585,28,7,1,20,20,6,18,1,0,41,0.264150943,0.370967741,0.518867924,0.37990138055832406,7048
2024,"Daniel Hudson","LAD",64,123,2.75510204,21,5,0,11,10,5,9,1,1,30,0.185840707,0.25203252,0.362831858,0.26600280159809553,7146
2024,"Jay Jackson","MIN",17,50,7.59375,15,0,1,11,9,5,4,0,0,13,0.326086956,0.38,0.695652173,0.45059765458106993,7432
2024,"Shane Bieber","CLE",2,22,0,4,1,0,0,0,0,1,0,0,11,0.19047619,0.227272727,0.238095238,0.20857768167148938,19427
2024,"Hunter Strickland","LAA",61,106,2.8051948,19,4,0,9,8,3,14,0,1,17,0.211111111,0.323809523,0.355555555,0.30585874773207167,7836
2024,"Will Smith","KCR",40,72,3.5,16,4,0,8,7,2,2,0,1,16,0.235294117,0.263888888,0.382352941,0.27823010169797474,8048
2024,"David Robertson","TEX",63,131,2.13861386,17,1,0,8,8,3,13,3,1,49,0.145299145,0.236641221,0.23076923,0.20685170218348503,8241
2024,"Paolo Espino","TOR",3,24,5.4,7,1,1,3,3,2,3,0,0,1,0.35,0.416666666,0.8,0.48567085961500805,8246
2024,"Justin Verlander","HOU",17,202,6.08450704,44,4,2,32,32,10,15,0,2,42,0.244444444,0.301980198,0.455555555,0.32256909024597397,8700
2024,"Kirby Yates","TEX",55,105,2.30487805,7,2,0,7,7,2,17,4,0,39,0.081395348,0.228571428,0.174418604,0.1803162971345505,9073
2024,"Nathan Eovaldi","TEX",29,339,4.75819672,78,20,0,44,43,12,21,0,1,78,0.246835443,0.29498525,0.424050632,0.311017362417373,9132
2024,"Patrick Corbin","WSN",27,146,3.89423077,29,9,0,16,15,2,16,1,0,32,0.224806201,0.308219178,0.341085271,0.28687580083978587,9323
2024,"Dallas Keuchel","MIL",4,20,5.78571428,5,0,0,3,3,1,1,0,0,8,0.263157894,0.3,0.421052631,0.31327923238277433,9434
2024,"Joe Kelly","LAD",32,72,4.5,15,5,0,8,7,1,11,1,3,21,0.267857142,0.414285714,0.410714285,0.3667988621670267,9761
2024,"Miles Mikolas","STL",32,345,5.184,91,26,4,49,48,10,14,0,3,63,0.280864197,0.313043478,0.478395061,0.33694781185924144,9803
2024,"Tyler Matzek","ATL",11,20,4.15384616,6,0,1,2,2,1,1,0,0,5,0.315789473,0.35,0.578947368,0.3927746325731277,10058
2024,"Caleb Thielbar","MIN",53,100,3.97058823,22,5,0,15,10,1,10,0,0,28,0.244444444,0.32,0.333333333,0.29320520401000977,10078
2024,"Kyle Gibson","STL",30,388,4.69111969,90,21,3,52,45,13,44,0,3,79,0.267062314,0.354005167,0.462908011,0.3539303171542264,10123
2024,"Shelby Miller","DET",47,105,3.3,12,4,0,13,11,3,5,0,0,29,0.122448979,0.161904761,0.25510204,0.18115071455637613,10197
2024,"Aroldis Chapman","PIT",51,74,1.76086957,12,0,0,6,3,1,14,0,2,21,0.210526315,0.378378378,0.263157894,0.30860328432675954,10233
2024,"Zack Wheeler","PHI",32,418,3.58803987,83,20,4,42,40,15,39,0,3,111,0.221333333,0.299043062,0.416,0.31106379613921975,10310
2024,"Erasmo Ramirez","TBR",11,40,4.15384615,6,1,0,5,4,2,6,1,0,5,0.181818181,0.3,0.393939393,0.2934475403565627,10314
2024,"Michael Tonkin","3 Tms",52,123,5.85542169,26,7,0,21,18,3,13,1,0,26,0.242990654,0.31707317,0.392523364,0.3057942322043122,10315
2024,"Scott Alexander","OAK",38,67,1,10,3,0,4,2,0,2,0,2,14,0.161290322,0.208955223,0.209677419,0.1903575952373334,10591
2024,"Chris Sale","ATL",23,111,1.4673913,20,4,1,5,5,2,5,0,1,40,0.192307692,0.236363636,0.307692307,0.23940908746285872,10603
2024,"Merrill Kelly","ARI",13,160,4.26315789,33,6,1,20,18,6,16,0,1,23,0.234042553,0.314465408,0.418439716,0.31946383144870494,11156
2024,"Tommy Kahnle","NYY",45,95,2.01492537,14,5,0,5,5,2,10,1,2,26,0.168674698,0.27368421,0.301204819,0.257297749214984,11384
2024,"Jose Quintana","NYM",30,159,3.5840708,37,7,2,16,15,6,9,0,1,29,0.255172413,0.301282051,0.455172413,0.32422185708314943,11423
2024,"Robbie Ray","SFG",6,25,9.64285714,7,0,0,5,5,2,3,0,0,6,0.333333333,0.416666666,0.619047619,0.44063199559847516,11486
2024,"Joely Rodriguez","BOS",12,31,1.5,9,0,1,4,1,0,1,0,1,5,0.310344827,0.354838709,0.379310344,0.3242876260511337,11487
2024,"Jose Urena","TEX",32,205,3.66428571,42,7,1,22,19,6,21,2,2,33,0.237288135,0.320197044,0.389830508,0.3079127621887928,11589
2024,"Jameson Taillon","CHC",28,352,3.68674699,83,16,1,37,34,13,23,0,0,63,0.253822629,0.302857142,0.428134556,0.31681904213769096,11674
2024,"Luke Jackson","2 Tms",45,99,6.53225807,22,3,0,17,15,4,14,0,1,22,0.268292682,0.373737373,0.451219512,0.35914611695992826,11752
2024,"Drew Smyly","CHC",46,114,2.76923077,26,1,0,8,8,3,9,0,3,22,0.25490196,0.333333333,0.352941176,0.3084532242072256,11760
2024,"Hector Neris","2 Tms",57,126,2.89285714,22,4,0,9,9,1,20,0,1,33,0.213592233,0.341269841,0.281553398,0.29015304928734187,11804
2024,"James Paxton","2 Tms",17,74,2.84210526,18,1,1,6,6,1,4,0,0,13,0.260869565,0.301369863,0.347826086,0.28597464055231175,11828
2024,"Taijuan Walker","PHI",19,186,6.59055118,48,8,0,32,31,10,20,0,0,27,0.294478527,0.365591397,0.527607361,0.3804603001122834,11836
2024,"Chris Martin","BOS",44,94,3.17647059,25,1,0,11,8,2,2,1,1,28,0.284090909,0.304347826,0.363636363,0.28747941373468755,11847
2024,"Jason Adam","2 Tms",70,121,1.08,17,4,0,5,4,2,9,2,0,34,0.151785714,0.214876033,0.241071428,0.1986532742235841,11861
2024,"Kyle Hendricks","CHC",29,289,7.10526316,79,9,0,50,50,13,25,0,2,42,0.303846153,0.366782006,0.488461538,0.3697616678620705,12049
2024,"Scott McGough","ARI",24,57,1.58823529,11,3,0,3,2,0,13,0,0,10,0.255813953,0.421052631,0.325581395,0.34694251784107144,12056
2024,"Yimi Garcia","2 Tms",35,68,7.04347826,14,4,0,12,12,6,8,3,0,22,0.233333333,0.323529411,0.6,0.3736607322326073,12095
2024,"Aaron Brooks","OAK",5,47,4.5,14,6,0,7,5,2,4,0,1,3,0.333333333,0.404255319,0.619047619,0.43389102626354137,12272
2024,"Chris Bassitt","TOR",31,386,5.70731707,102,16,1,57,52,14,44,1,5,76,0.305389221,0.392207792,0.48502994,0.3807047998222212,12304
2024,"Colin Rea","MIL",31,354,4.98795181,84,16,2,49,46,16,23,0,2,63,0.256880733,0.307909604,0.464831804,0.3316967738213512,12317
2024,"Jacob Barnes","WSN",47,87,8.05263158,20,5,0,18,17,5,11,1,0,13,0.27027027,0.356321839,0.54054054,0.374752331611722,12323
2024,"Seth Lugo","KCR",33,443,2.89589905,99,22,5,36,34,7,32,1,6,101,0.245657568,0.309255079,0.377171215,0.30065618435182184,12447
2024,"Blake Treinen","LAD",46,82,3.6,17,7,0,9,8,3,2,0,2,32,0.217948717,0.25609756,0.423076923,0.2917143506247823,12572
2024,"Nick Ramirez","LAD",7,21,3.17647059,3,1,0,3,2,0,3,0,0,3,0.176470588,0.285714285,0.235294117,0.24215522550401233,12575
2024,"Adrian Houser","NYM",23,155,5.24271845,37,12,0,21,20,5,18,0,2,19,0.274074074,0.367741935,0.474074074,0.3663249061953637,12718
2024,"Nick Martinez","CIN",41,264,4.17525773,61,11,2,32,30,6,7,0,3,56,0.245967741,0.274131274,0.379032258,0.28298351755473605,12730
2024,"Rafael Montero","HOU",38,83,7,21,2,1,15,14,6,11,0,0,9,0.295774647,0.385542168,0.605633802,0.41635461815868513,12760
2024,"Chris Devenski","TBR",18,61,3.76744186,12,4,0,10,6,3,4,0,0,11,0.210526315,0.262295081,0.438596491,0.30051957876955876,12763
2024,"Sonny Gray","STL",28,315,3.92511013,72,17,6,37,33,11,22,0,3,87,0.248275862,0.307936507,0.462068965,0.3309117886755202,12768
2024,"John Brebbia","2 Tms",53,112,7.81578947,23,5,0,22,22,8,12,0,2,31,0.234693877,0.330357142,0.530612244,0.3678230292030743,12777
2024,"Burch Smith","2 Tms",44,90,5.4,27,7,0,12,12,2,5,0,0,17,0.317647058,0.355555555,0.470588235,0.3577421287695567,12784
2024,"Michael Kelly","OAK",23,53,4.5,11,0,1,7,6,2,6,1,3,10,0.255813953,0.37735849,0.441860465,0.3528662599050082,12791
2024,"Mike Clevinger","CHW",4,44,3.27272727,11,3,0,4,4,2,2,0,0,8,0.261904761,0.295454545,0.476190476,0.3302519619464874,12808
2024,"Andrew Kittredge","STL",63,104,5.08695652,29,7,1,15,13,6,6,0,0,24,0.295918367,0.336538461,0.571428571,0.3848956015247565,12828
2024,"Shawn Armstrong","3 Tms",51,113,6.85074627,37,11,1,17,17,4,9,0,1,26,0.3592233,0.415929203,0.601941747,0.4338544549140255,12857
2024,"Matt Barnes","WSN",13,32,9,7,2,0,7,7,1,3,0,0,5,0.25,0.322580645,0.428571428,0.3275076900759051,12863
2024,"Tyler Anderson","LAA",30,178,3.98360656,34,7,0,20,18,8,20,0,4,32,0.22077922,0.325842696,0.422077922,0.3291792008983955,12880
2024,"Joe Musgrove","SDP",19,177,2.7,36,8,0,14,13,3,12,0,3,44,0.225,0.288135593,0.33125,0.27490008416148903,12970
2024,"Joe Ross","MIL",25,150,4.11428571,33,5,0,19,16,4,14,1,0,28,0.2481203,0.315436241,0.375939849,0.30128669940136577,12972
2024,"Andrew Chafin","2 Tms",56,102,3.32307692,24,3,0,10,8,2,13,1,0,32,0.272727272,0.362745098,0.375,0.3255904234281861,12988
2024,"Colten Brewer","CHC",16,45,3.27272727,8,2,0,6,4,0,4,0,1,15,0.205128205,0.288888888,0.256410256,0.25057492123709785,12997
2024,"Yu Darvish","SDP",16,157,2.97457627,32,4,0,14,13,5,10,0,1,38,0.222222222,0.275641025,0.354166666,0.2766454204534873,13074
2024,"Gerrit Cole","NYY",17,228,3.43636364,43,10,0,21,21,5,19,1,3,64,0.208737864,0.285087719,0.330097087,0.27332751472615985,13125
2024,"Derek Law","WSN",68,129,2.78350515,23,3,0,11,10,2,12,0,0,36,0.196581196,0.271317829,0.273504273,0.24808466711709665,13133
2024,"Eduardo Rodriguez","ARI",10,43,3.72413793,8,1,0,4,4,2,6,0,0,8,0.222222222,0.333333333,0.416666666,0.33088110032535734,13164
2024,"Jordan Weems","WSN",35,78,9.64285714,27,5,1,16,15,2,9,0,1,11,0.397058823,0.474358974,0.588235294,0.4568747809300056,13190
2024,"Ross Stripling","OAK",21,206,5.43884892,65,16,0,34,28,4,7,2,0,25,0.333333333,0.351219512,0.476923076,0.35168580409928496,13273
2024,"Matt Carasiti","COL",7,23,21,13,3,0,7,7,1,3,0,0,1,0.65,0.695652173,0.95,0.6876407861709595,13276
2024,"Danny Coulombe","BAL",28,40,0.79411765,7,2,0,1,1,0,0,0,0,10,0.175,0.175,0.225,0.17293614596128465,13293
2024,"Hoby Milner","MIL",55,109,6.075,30,3,2,20,18,4,1,0,0,27,0.285714285,0.289719626,0.466666666,0.32099677023486556,13346
2024,"Steven Matz","STL",12,49,2.13157895,10,4,0,3,3,0,2,0,2,6,0.227272727,0.291666666,0.318181818,0.27347279836734134,13361
2024,"Dylan Floro","2 Tms",56,100,5.10810811,23,3,0,15,14,2,6,0,0,15,0.247311827,0.29,0.344086021,0.2786813771724701,13394
2024,"Marcus Stroman","NYY",30,328,4.15384615,86,14,4,37,34,10,31,0,5,47,0.295532646,0.371951219,0.474226804,0.36744275180304925,13431
2024,"Pierce Johnson","ATL",51,101,4.90909091,18,4,0,15,14,3,11,0,0,35,0.2,0.287128712,0.344444444,0.28164231305075166,13435
2024,"Taylor Rogers","SFG",61,107,2.5890411,27,5,1,10,7,2,11,0,1,34,0.284210526,0.364485981,0.421052631,0.3459298538270398,13449
2024,"Lucas Sims","2 Tms",44,80,6.5,14,2,0,13,13,3,13,0,2,10,0.225806451,0.367088607,0.403225806,0.3416734858404232,13470
2024,"Matt Bowman","4 Tms",23,54,5.22580646,15,1,0,6,6,2,6,1,1,7,0.319148936,0.407407407,0.468085106,0.37924608419526296,13528
2024,"Blake Snell","SFG",17,67,5.4,6,1,0,11,10,2,10,0,0,27,0.105263157,0.23880597,0.228070175,0.2222404133028059,13543
2024,"Steven Okert","MIN",40,65,2.75510204,11,3,0,6,5,1,4,0,2,14,0.192982456,0.265625,0.298245614,0.25284111592918634,13580
2024,"Jakob Junis","2 Tms",23,105,4.08139535,22,2,1,14,13,5,3,0,0,20,0.217821782,0.238095238,0.405940594,0.2738875985145569,13619
2024,"Clay Holmes","NYY",60,135,2.55789474,31,3,0,14,9,2,12,1,1,25,0.258333333,0.328358208,0.333333333,0.2938922482325618,13649
2024,"Tayler Scott","HOU",58,144,2.57142857,22,3,1,13,10,5,20,0,3,29,0.188034188,0.314685314,0.358974358,0.30074637503057094,13652
2024,"Max Fried","ATL",27,157,5.72727273,45,5,0,23,21,5,14,0,3,38,0.321428571,0.394904458,0.464285714,0.3769972430672615,13743
2024,"Chris Stratton","KCR",52,109,3.91304348,18,5,0,10,10,0,22,1,1,23,0.214285714,0.376146788,0.273809523,0.3048741403553221,13761
2024,"Dominic Leone","CHW",20,40,5.19230769,8,1,0,7,5,2,7,1,0,6,0.258064516,0.375,0.483870967,0.3563334926580771,13763
2024,"JT Chargois","2 Tms",30,58,2.29787234,7,1,0,4,4,4,4,1,0,21,0.129629629,0.189655172,0.37037037,0.23304744038665504,13767
2024,"Zach Eflin","2 Tms",28,334,3.17004049,71,14,0,31,29,11,16,0,1,74,0.225396825,0.264264264,0.374603174,0.277516349120899,13774
2024,"Alex Wood","OAK",7,51,4.35483871,17,4,0,5,5,1,3,0,2,9,0.369565217,0.431372549,0.52173913,0.4148176546190299,13781
2024,"Matt Strahm","PHI",55,78,2.84210526,17,2,0,6,6,2,1,0,3,21,0.229729729,0.269230769,0.337837837,0.2682059032794757,13799
2024,"Austin Adams","OAK",43,73,5.74468085,13,6,0,11,10,4,9,2,7,18,0.236363636,0.402777777,0.563636363,0.4033644650663648,13801
2024,"Paul Sewald","ARI",38,72,5.17021276,18,8,0,9,9,2,8,1,0,21,0.28125,0.361111111,0.5,0.3663717197700286,13892
2024,"Chris Flexen","CHW",31,324,5.03181818,79,18,3,43,41,15,28,0,0,62,0.270547945,0.333333333,0.506849315,0.3591998186066886,13896
2024,"Brent Suter","CIN",44,103,4.10126582,22,3,1,14,12,6,1,0,3,21,0.224489795,0.252427184,0.459183673,0.30175872103681844,13942
2024,"Michael Wacha","KCR",29,352,4.19318182,80,18,3,42,41,9,21,1,1,78,0.24691358,0.293103448,0.404320987,0.3008201625573876,14078
2024,"Kevin Gausman","TOR",30,390,3.69064748,83,24,1,43,38,9,31,0,0,79,0.232492997,0.292307692,0.38095238,0.29412818596913265,14107
2024,"Jose Berrios","TOR",32,419,4.04560261,80,9,4,48,46,18,36,0,7,85,0.213903743,0.294258373,0.403743315,0.3052548369722503,14168
2024,"Josh Hader","HOU",41,54,1.84090909,6,1,1,4,3,0,5,0,0,22,0.125,0.203703703,0.1875,0.18179352967827409,14212
2024,"Wandy Peralta","SDP",40,58,4.26315789,13,1,0,6,6,2,4,0,4,8,0.26,0.362068965,0.4,0.34151838565694875,14295
2024,"Frankie Montas","2 Tms",30,342,5.94495413,81,15,1,54,48,16,40,0,5,67,0.275510204,0.369501466,0.496598639,0.3741067196966266,14309
2024,"Joel Payamps","MIL",60,109,3.75949367,22,7,1,12,11,6,7,2,0,26,0.217821782,0.268518518,0.485148514,0.31290600828404697,14332
2024,"Ty Blach","COL",18,88,4.15384615,23,5,0,10,10,3,2,0,1,9,0.277108433,0.298850574,0.445783132,0.3189100931430685,14361
2024,"Tyler Glasnow","LAD",22,250,3.69473684,45,12,1,27,26,8,19,0,0,82,0.19650655,0.258064516,0.362445414,0.2713495615509249,14374
2024,"Yunior Marte","PHI",23,52,13.5,17,5,0,16,14,4,7,0,0,7,0.377777777,0.461538461,0.755555555,0.5066976123131238,14416
2024,"Thyago Vieira","3 Tms",25,75,3.63461539,12,3,0,7,7,3,12,1,1,16,0.193548387,0.333333333,0.387096774,0.31760899923943187,14510
2024,"Jose Leclerc","TEX",55,106,6,25,2,0,14,14,2,18,0,1,23,0.290697674,0.419047619,0.38372093,0.36427223228272937,14524
2024,"Jorge Lopez","2 Tms",46,87,4.95,20,4,0,11,11,5,7,1,1,24,0.253164556,0.32183908,0.493670886,0.3467399325481681,14527
2024,"Carlos Estevez","2 Tms",52,103,2.39240506,20,2,0,8,7,3,7,3,0,25,0.208333333,0.262135922,0.322916666,0.24639909088611603,14542
2024,"Jose Ruiz","PHI",40,84,5.89090909,26,5,0,12,12,5,5,0,0,25,0.329113924,0.369047619,0.582278481,0.40563465654850006,14552
2024,"Anthony Banda","LAD",43,87,1.66153846,17,4,0,4,4,0,5,0,2,24,0.217948717,0.282352941,0.269230769,0.25136542881236357,14706
2024,"Edwin Diaz","NYM",51,110,5.25,20,2,1,16,14,5,17,0,1,42,0.219780219,0.345454545,0.428571428,0.3396618051962419,14710
2024,"Paul Blackburn","2 Tms",14,159,2.85365854,33,7,0,13,13,4,9,0,1,33,0.22147651,0.270440251,0.348993288,0.27232434914546944,14739
2024,"Emilio Pagan","CIN",30,63,9,14,2,0,14,14,6,8,0,0,18,0.259259259,0.349206349,0.629629629,0.40650585530296207,14771
2024,"Buck Farmer","CIN",57,121,2.7,24,5,1,8,8,2,17,4,1,26,0.233009708,0.347107438,0.3592233,0.30553524514548797,14814
2024,"Michael Lorenzen","2 Tms",26,251,2.40314136,32,6,0,17,17,6,33,0,3,51,0.14953271,0.270916334,0.261682242,0.24844799811146648,14843
2024,"Joe Mantiply","ARI",63,105,3.95121951,21,5,2,12,12,1,3,0,0,26,0.205882352,0.228571428,0.323529411,0.23839323066529775,14857
2024,"Sam Moll","CIN",43,63,2.59615385,9,1,0,6,5,1,3,0,1,20,0.155172413,0.206349206,0.224137931,0.19466057750913832,14874
2024,"Jon Gray","TEX",23,218,5.85314685,55,10,3,32,31,7,23,1,0,38,0.283505154,0.357798165,0.474226804,0.35798255227128484,14916
2024,"Ben Lively","CLE",29,304,3.96330275,62,10,2,32,32,13,31,0,1,58,0.228782287,0.309210526,0.424354243,0.3193281655640979,14932
2024,"Chad Kuhl","CHW",30,122,4.78481013,32,7,1,16,14,3,11,1,4,25,0.307692307,0.391666666,0.48076923,0.376536676362783,14975
2024,"Giovanny Gallegos","STL",18,37,8.3076923,10,4,0,8,8,3,2,0,0,7,0.285714285,0.324324324,0.657142857,0.4105408497758814,14986
2024,"Scott Barlow","CLE",56,103,4.61842105,14,3,0,13,13,2,14,0,3,32,0.164705882,0.300970873,0.270588235,0.2680229434689272,14993
2024,"Kyle Finnegan","WSN",60,118,3.76744186,23,1,1,14,12,5,12,2,0,33,0.221153846,0.299145299,0.394230769,0.2964442450067271,15009
2024,"Tim Mayza","2 Tms",45,94,2.04545455,21,3,0,6,5,1,7,0,0,10,0.244186046,0.29787234,0.313953488,0.27261645362732256,15042
2024,"Austin Voth","SEA",61,120,3.64044944,24,6,1,14,12,4,7,0,1,22,0.214285714,0.266666666,0.392857142,0.2860114629069964,15047
2024,"Yency Almonte","CHC",12,21,7.94117647,3,0,1,5,5,0,1,1,0,7,0.157894736,0.19047619,0.263157894,0.1676664710044861,15068
2024,"Ben Heller","PIT",8,24,9.64285714,5,2,0,5,5,0,3,1,2,6,0.263157894,0.416666666,0.368421052,0.34663782171581103,15100
2024,"Cole Sulser","2 Tms",9,35,0.9,2,0,0,1,1,1,4,1,0,9,0.066666666,0.171428571,0.166666666,0.14702099912306843,15256
2024,"Adam Cimber","LAA",22,40,11.88,8,2,0,11,11,0,7,2,2,9,0.258064516,0.425,0.322580645,0.3338208998504438,15288
2024,"Andrew Heaney","TEX",29,140,4.74725275,34,6,0,17,16,3,11,0,3,29,0.272,0.345323741,0.392,0.327045265290377,15423
2024,"Matthew Boyd","CLE",7,31,2.16,4,0,0,3,2,2,3,0,0,9,0.142857142,0.225806451,0.357142857,0.25580760548191683,15440
2024,"Nick Pivetta","BOS",27,289,3.42081448,50,9,2,28,28,11,21,1,1,90,0.187969924,0.249134948,0.360902255,0.26460506829122704,15454
2024,"Marco Gonzales","PIT",6,39,5.4,11,0,0,5,5,3,3,0,0,7,0.314285714,0.368421052,0.571428571,0.4018397660631883,15467
2024,"Antonio Senzatela","COL",3,31,3.52173913,7,0,1,4,3,1,5,0,0,3,0.269230769,0.387096774,0.461538461,0.3707653630164362,15488
2024,"Hunter Harvey","2 Tms",44,110,4.74324324,29,9,0,14,13,2,7,2,3,25,0.292929292,0.357798165,0.444444444,0.3445444853506356,15507
2024,"Tyler Rogers","SFG",69,139,3.97894737,35,8,0,14,14,3,1,1,7,21,0.2734375,0.313868613,0.40625,0.31166767328977585,15541
2024,"Mark Leiter Jr.","2 Tms",59,142,3.06185567,31,5,1,14,11,3,11,0,2,43,0.240310077,0.309859154,0.364341085,0.2987987999345215,15551
2024,"Chad Green","TOR",51,99,3.8028169,20,6,0,10,10,5,7,1,2,26,0.227272727,0.292929292,0.46590909,0.319237725467098,15552
2024,"Miguel Castro","ARI",9,24,4.76470588,6,2,0,3,3,0,1,0,0,4,0.260869565,0.291666666,0.347826086,0.2802027439077695,15684
2024,"Luis Castillo","SEA",30,346,4.86695279,87,20,0,43,42,18,27,2,2,67,0.275316455,0.336231884,0.50949367,0.3610915435646435,15689
2024,"Brad Keller","2 Tms",15,79,3.63461539,18,2,0,9,7,3,7,0,0,11,0.25,0.316455696,0.402777777,0.3157453144652934,15734
2024,"Joe Jimenez","ATL",63,128,3.12631579,20,3,0,13,11,2,10,1,3,37,0.17699115,0.2578125,0.256637168,0.23189743156508197,15761
2024,"Devin Williams","MIL",21,42,1.74193548,4,0,0,2,2,1,6,1,1,15,0.114285714,0.261904761,0.2,0.2161119231363622,15816
2024,"Zack Littell","TBR",29,362,3.2851711,89,20,1,35,32,12,20,0,0,73,0.260997067,0.301939058,0.431085043,0.3169877512633305,15823
2024,"Kent Emanuel","MIA",11,40,3,7,0,1,4,3,0,3,0,3,7,0.212121212,0.325,0.272727272,0.2777035117149353,15849
2024,"Sean Manaea","NYM",27,158,4.09821429,36,5,0,19,17,7,11,0,2,47,0.248275862,0.310126582,0.427586206,0.3215277681622324,15873
2024,"Luis Severino","NYM",31,388,4.41635688,94,10,1,45,44,16,30,0,5,76,0.268571428,0.334196891,0.44,0.33750685539887976,15890
2024,"Ryne Stanek","2 Tms",56,115,5.10810811,23,2,1,14,14,3,14,1,1,33,0.232323232,0.330434782,0.363636363,0.30627725469438655,15947
2024,"Cam Booser","BOS",38,77,2.07692308,19,3,0,4,4,1,6,0,0,17,0.275362318,0.324675324,0.36231884,0.30095317534037996,16061
2024,"Jordan Romano","TOR",14,32,5.86956521,7,3,0,5,5,2,2,1,0,9,0.24137931,0.29032258,0.551724137,0.3438370923201243,16122
2024,"Carlos Rodon","NYY",25,135,3.81818182,28,5,1,14,14,3,10,0,0,38,0.224,0.281481481,0.352,0.2789243163885894,16137
2024,"Aaron Nola","PHI",33,419,3.51791531,91,19,1,43,40,18,30,0,1,88,0.236363636,0.291169451,0.431168831,0.3113178179770495,16149
2024,"Justin Anderson","CHW",47,94,6.05172414,22,3,0,14,13,3,12,1,2,15,0.282051282,0.387096774,0.435897435,0.35913440261198126,16201
2024,"Spencer Turnbull","PHI",17,102,3.28378378,15,4,0,10,9,3,10,0,4,25,0.170454545,0.284313725,0.318181818,0.27443508657754634,16207
2024,"Kyle Freeland","COL",18,76,7.71428572,23,3,1,15,14,4,6,0,0,13,0.328571428,0.381578947,0.571428571,0.4067386286823373,16256
2024,"Aaron Bummer","ATL",45,87,2.25,21,4,0,5,5,2,6,0,1,27,0.265822784,0.325581395,0.392405063,0.3162516715914704,16258
