Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2024,"Kyle Harrison","SFG",24,424,4.89261745,100,22,0,56,54,15,36,0,2,89,0.263157894,0.326241134,0.439473684,0.33129750907280203,27758
2024,"Yosver Zulueta","CIN",12,43,4.09090909,7,2,0,6,5,1,5,0,1,12,0.189189189,0.302325581,0.324324324,0.28491143847620765,27765
2024,"Kyle Nicolas","PIT",51,146,3.51,36,3,0,18,13,2,16,0,0,36,0.28125,0.356164383,0.3515625,0.3165868777934819,27775
2024,"Bryce Elder","ATL",10,105,6,28,4,2,17,16,3,6,0,0,27,0.282828282,0.323809523,0.454545454,0.3355592540332249,27779
2024,"Brandon Pfaadt","ARI",32,375,4.88297872,79,14,1,54,51,12,18,0,2,109,0.223796033,0.264,0.371104815,0.2758431495030721,27782
2024,"Zach Brzykcy","WSN",6,22,14.4,7,1,0,8,8,2,1,0,0,3,0.333333333,0.363636363,0.666666666,0.434983722188256,27783
2024,"Will Klein","2 Tms",8,21,5.4,5,3,0,3,3,0,3,0,0,5,0.277777777,0.38095238,0.444444444,0.3616262873013814,27787
2024,"Gavin Stone","LAD",25,308,3.80454545,81,11,2,31,31,12,12,0,1,54,0.278350515,0.306188925,0.453608247,0.3255362120435758,27792
2024,"Jared Jones","PIT",22,251,4.54891304,54,13,1,33,31,10,16,0,3,57,0.23580786,0.290836653,0.43231441,0.31088369609825167,27863
2024,"Cade Smith","CLE",71,151,1.84615385,30,13,0,8,8,1,7,0,3,49,0.212765957,0.264900662,0.326241134,0.2612534666692974,27867
2024,"J.T. Ginn","OAK",8,67,2.16,14,1,0,4,4,1,4,0,1,17,0.225806451,0.283582089,0.29032258,0.2591238902575934,27889
2024,"Austin Kitchen","MIA",4,20,26.99999997,8,2,0,8,8,1,2,0,0,2,0.470588235,0.526315789,0.764705882,0.5444904408956829,27910
2024,"Daniel Palencia","CHC",10,40,5.78571429,6,3,0,6,6,0,6,0,1,7,0.181818181,0.325,0.272727272,0.28158617317676543,27914
2024,"John McMillon","MIA",10,20,0,2,0,0,0,0,0,2,0,0,9,0.117647058,0.210526315,0.117647058,0.1653517296439723,27942
2024,"Luke Little","CHC",27,61,5.92682927,8,2,0,9,9,1,12,1,4,13,0.181818181,0.393442622,0.295454545,0.32380438248316445,28036
2024,"Yilber Diaz","ARI",7,62,5.0625,15,2,1,10,9,3,3,0,0,9,0.258620689,0.29032258,0.48275862,0.32661971161442416,29271
2024,"River Ryan","LAD",4,42,2.7,8,1,0,4,3,1,6,0,0,9,0.222222222,0.333333333,0.333333333,0.30307394833791823,29514
2024,"Fraser Ellard","CHW",23,56,3.76744186,5,1,0,6,6,2,9,3,1,14,0.113636363,0.267857142,0.272727272,0.22588803970588828,29530
2024,"Joe Boyle","OAK",13,103,6.26086957,17,1,0,17,16,2,16,0,2,28,0.207317073,0.343137254,0.292682926,0.29572641031414854,29608
2024,"Alek Jacob","SDP",7,31,2.25,6,0,0,2,2,1,1,0,0,11,0.2,0.225806451,0.3,0.23055791470312303,29628
2024,"Mason Montgomery","TBR",8,23,3.17647059,4,2,0,2,2,0,3,0,0,10,0.2,0.304347826,0.3,0.27563938628072326,29770
2024,"Robert Gasser","MIL",5,94,1.95652174,23,1,0,6,5,0,1,0,3,11,0.26744186,0.29032258,0.279069767,0.252707403193238,29812
2024,"Ky Bush","CHW",4,65,6.23076923,13,3,0,9,9,2,13,1,1,10,0.26,0.415384615,0.44,0.3735313592478633,29823
2024,"Nick Nastrini","CHW",9,89,6.85714286,17,1,0,20,16,5,9,0,1,18,0.215189873,0.303370786,0.417721518,0.31599649351634335,29833
2024,"Bryce Miller","SEA",31,324,2.52140078,59,9,0,25,24,6,13,1,3,86,0.19218241,0.231481481,0.280130293,0.22542754729096734,29837
2024,"Michael McGreevy","STL",4,50,1.92857143,9,2,0,3,3,1,1,0,0,10,0.183673469,0.2,0.285714285,0.21075796723365783,29869
2024,"Sean Burke","CHW",4,26,2.45454546,4,2,0,2,2,1,0,0,0,10,0.153846153,0.153846153,0.346153846,0.20923900374999413,29878
2024,"Andrew Abbott","CIN",25,453,4.21875,96,22,1,53,50,23,45,1,0,89,0.236453201,0.311946902,0.465517241,0.33422630959233796,29911
2024,"Spencer Arrighetti","HOU",29,292,4.7184466,69,15,0,40,36,12,22,0,4,71,0.260377358,0.325342465,0.452830188,0.3372791748340816,29921
2024,"Jordan Leasure","CHW",32,76,2.8125,19,3,1,5,5,2,9,0,0,15,0.287878787,0.373333333,0.454545454,0.36155845801035563,29950
2024,"Grant Holman","OAK",18,41,4,9,1,0,4,4,1,5,0,1,7,0.257142857,0.365853658,0.371428571,0.33272872756167154,30002
2024,"Julian Aguiar","CIN",7,73,4.86,16,4,0,9,9,3,6,0,3,8,0.25,0.342465753,0.453125,0.34790924150649816,30031
2024,"Cade Povich","BAL",16,255,6.47368421,60,15,1,43,41,10,26,1,1,53,0.265486725,0.34117647,0.473451327,0.34972179264534176,30055
2024,"David Festa","MIN",14,143,5.34653465,34,9,1,21,20,5,10,0,1,39,0.259541984,0.314685314,0.458015267,0.33211175878564797,30056
2024,"Landen Roupp","SFG",23,114,4.22891566,27,9,0,14,13,1,7,0,1,31,0.254716981,0.307017543,0.367924528,0.2971299609594178,30076
2024,"Jordan Wicks","CHC",11,146,4.90909091,37,7,1,21,18,6,13,0,1,29,0.28030303,0.349315068,0.484848484,0.36045846098089873,30094
2024,"Christian Scott","NYM",9,100,3.0375,15,1,1,9,9,3,7,0,1,22,0.166666666,0.232323232,0.3,0.2359030463478782,30107
2024,"Robert Suarez","SDP",63,131,2.78350515,35,6,0,10,10,3,3,1,0,18,0.275590551,0.290076335,0.393700787,0.2921403848207914,30115
2024,"Gavin Williams","CLE",16,158,5.34653465,39,9,2,21,20,4,15,0,1,35,0.274647887,0.348101265,0.450704225,0.3473828201052509,30122
2024,"Brant Hurter","DET",10,102,2.42307692,18,4,1,7,7,3,5,0,0,18,0.1875,0.225490196,0.34375,0.24528712326405094,30133
2024,"Tanner Bibee","CLE",31,316,2.98770492,55,15,2,28,27,8,16,0,5,85,0.189655172,0.241269841,0.337931034,0.25229133291850014,30134
2024,"Ty Madden","DET",6,50,3.55263158,10,2,0,6,5,0,3,0,1,6,0.222222222,0.28,0.266666666,0.24700324296951293,30140
2024,"Jack Leiter","TEX",9,87,8.66037736,24,6,0,19,17,4,7,0,2,18,0.324324324,0.388235294,0.567567567,0.40392200315699855,30146
2024,"Richard Fitts","BOS",4,45,3.27272727,12,2,0,5,4,0,3,0,0,4,0.285714285,0.333333333,0.333333333,0.2976309233241611,30160
2024,"Carlos Rodriguez","MIL",3,30,5.68421053,8,0,0,5,4,2,3,0,0,3,0.307692307,0.366666666,0.538461538,0.38189595341682436,30161
2024,"Mason Black","SFG",9,91,7.5,27,8,0,15,15,4,8,0,3,18,0.3375,0.417582417,0.5875,0.43003621992174085,30171
2024,"Will Warren","NYY",6,57,9.94736842,18,7,0,14,14,3,2,0,1,20,0.333333333,0.368421052,0.629629629,0.4224929025298671,30182
2024,"Spencer Bivens","SFG",27,105,2.05063291,22,6,0,8,6,3,4,0,1,20,0.222222222,0.257142857,0.373737373,0.2725187074570429,30226
2024,"Jaden Hill","COL",9,23,6.75,5,0,0,5,4,2,2,0,1,3,0.263157894,0.347826086,0.578947368,0.38446990303371265,30250
2024,"Bryan Woo","SEA",22,223,2.46857143,43,7,0,18,16,6,5,0,2,49,0.2,0.224215246,0.316279069,0.235049993200687,30279
2024,"Justin Wrobleski","LAD",8,108,6.66233766,23,5,0,19,19,8,12,0,0,19,0.239583333,0.324074074,0.541666666,0.36810921518890943,31204
2024,"Chris Roycroft","STL",27,92,3.17647059,16,3,0,9,8,1,7,0,1,21,0.192771084,0.263736263,0.26506024,0.24107236390585426,31261
2024,"Ben Joyce","LAA",29,73,3.24,16,1,0,6,6,0,7,0,3,14,0.253968253,0.356164383,0.269841269,0.2940355874087712,31461
2024,"Caden Dana","LAA",3,28,7.71428571,6,0,0,7,6,2,0,0,1,4,0.23076923,0.25,0.461538461,0.29808060824871063,31508
2024,"Hayden Birdsong","SFG",16,129,4.93548387,24,6,0,18,17,7,15,0,1,40,0.214285714,0.3125,0.455357142,0.3330462905578315,31635
2024,"Jonathan Cannon","CHW",23,247,3.64044944,54,10,1,25,24,7,23,0,2,47,0.245454545,0.319838056,0.395454545,0.31382033723568625,31730
2024,"Mason Miller","OAK",53,137,2.57142857,21,3,0,13,10,3,12,1,1,53,0.172131147,0.248175182,0.270491803,0.23116516409551396,31757
2024,"Orion Kerkering","PHI",62,145,1.23853211,28,8,0,8,5,0,6,0,4,40,0.208955223,0.262068965,0.268656716,0.2392092121058497,31776
2024,"Zebby Matthews","MIN",9,75,6.48,22,5,0,12,12,3,2,0,1,20,0.305555555,0.333333333,0.5,0.3581795652707418,31827
2024,"Kumar Rocker","TEX",3,27,3.375,8,0,0,3,2,1,1,0,1,6,0.347826086,0.384615384,0.478260869,0.37041956874040455,31843
2024,"Spencer Schwellenbach","ATL",21,246,3.07772021,47,11,1,23,22,7,7,0,4,72,0.2,0.235772357,0.344680851,0.2525555944539667,31846
2024,"Troy Taylor","SEA",21,45,4.09090909,9,2,0,5,5,2,3,0,0,13,0.214285714,0.266666666,0.404761904,0.290756893157959,31883
2024,"Adam Mazur","SDP",8,66,7.4680851,16,3,1,13,13,3,4,0,2,11,0.266666666,0.333333333,0.5,0.3580967124664422,31900
2024,"Drew Thorpe","CHW",9,101,5.47297297,19,4,0,15,15,6,9,0,0,13,0.208791208,0.277227722,0.45054945,0.31141607950229455,31967
2024,"Jake Bloss","HOU",3,24,7.94117647,5,0,0,5,5,3,1,0,0,7,0.227272727,0.260869565,0.636363636,0.37397327889566834,33168
2024,"Paul Skenes","PIT",23,251,1.755,50,6,0,15,13,6,10,0,3,84,0.210084033,0.250996015,0.310924369,0.2485308112851177,33677
2024,"Yoshinobu Yamamoto","LAD",18,189,3.62686567,47,17,1,19,18,5,7,0,1,54,0.262569832,0.291005291,0.452513966,0.3167656723153654,33825
2024,"Yuki Matsui","SDP",63,159,4.53982301,27,5,2,20,19,5,19,4,0,39,0.195652173,0.289308176,0.369565217,0.279114346350393,33826
2024,"Shota Imanaga","CHC",29,553,2.96341463,120,20,1,54,45,22,24,0,3,134,0.228571428,0.265822784,0.396190476,0.2863683778166124,33829
2024,"Yariel Rodriguez","TOR",20,201,4.65517241,43,8,1,26,25,6,15,0,3,51,0.236263736,0.303482587,0.39010989,0.3040227884083838,33838
2024,"Rhett Lowder","CIN",6,68,0.54,16,1,0,1,1,0,3,0,0,11,0.246153846,0.279411764,0.261538461,0.24334557266796336,33876
