Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Nick Gonzales","PIT",96,408,5,39,30,0,0.051470588,0.178921568,0.102362205,0.306188925,0.259842519,0.299019607,0.362204724,0.28886351690572853,0.2914648407507294,81.58242837354327,-0.4451472759246826,-9.351230238340468,4.622947931289673,0.90505414957118,"Nick Gonzales",27490,693304
"Ty France","- - -",138,490,7,50,52,1,0.044897959,0.169387755,0.103603604,0.299719887,0.256756756,0.320408163,0.36036036,0.3018532001655282,0.32774333484837265,92.00466011942655,-2.8714962527155876,-7.488982229251821,-0.6521897315979004,0.8925571573503996,"Ty France",17982,664034
"Luis Arraez","SDP",154,675,8,66,61,11,0.05037037,0.031111111,0.1,0.289297658,0.291935483,0.32730015,0.391935483,0.3134299959891882,0.3026015378636547,104.03341947572119,-0.46238874085247517,2.7644062166189283,-16.563055992126465,0.8858999677542558,"Luis Arraez",18568,650333
"Rhys Hoskins","MIL",90,328,12,30,43,2,0.115853658,0.277439024,0.17921147,0.296703296,0.236559139,0.332317073,0.415770609,0.32435598439234165,0.31374679752654094,108.53403618407047,-1.0863290391862392,2.231259556123822,-4.536741256713867,0.8806199914891103,"Rhys Hoskins",16472,656555
"Jordan Beck","COL",148,588,16,62,53,19,0.073129251,0.295918367,0.157699443,0.351428571,0.257884972,0.316865417,0.415584415,0.3189856100326096,0.30164486088164866,90.44762839813002,-0.1825512908399105,-6.839615420679218,-4.161144971847534,0.8760143498358415,"Jordan Beck",31431,687597
"Nolan Arenado","STL",107,436,12,48,52,3,0.064220183,0.112385321,0.139650873,0.241279069,0.23690773,0.288990825,0.376558603,0.2865840035180251,0.2892728507657707,84.05238809571821,-1.6550119314342737,-9.895944362932042,3.7514138221740723,0.8554651745415601,"Nolan Arenado",9777,571448
"Miguel Amaya","CHC",28,103,4,14,25,0,0.038834951,0.213592233,0.21875,0.323943661,0.28125,0.31372549,0.5,0.3456735511620839,0.29498494840135764,124.17490503725807,-0.1390718361362815,2.812111617428148,2.0575925707817078,0.8488397949032647,"Miguel Amaya",21693,665804
"Victor Caratini","HOU",114,386,12,35,46,1,0.059585492,0.168393782,0.145348837,0.282051282,0.25872093,0.323834196,0.404069767,0.3182932254255127,0.3291435142616173,104.37942290403828,-2.1358786169439554,-0.14347755336150114,-4.852864235639572,0.8480838711774358,"Victor Caratini",14968,605170
"Lars Nootbaar","STL",135,583,13,68,48,4,0.109777015,0.204116638,0.127701375,0.278947368,0.233791748,0.324742268,0.361493123,0.3041559130416633,0.3173912983895995,96.08971123372274,-1.514234535396099,-4.216148965847535,-7.034492254257202,0.8334286026516019,"Lars Nootbaar",21454,663457
"Ezequiel Tovar","COL",95,390,9,44,33,5,0.053846153,0.251282051,0.147222223,0.321568627,0.252777777,0.294270833,0.4,0.3005124718571703,0.3199640843256606,77.79293465004093,-0.3164149038493633,-10.58120288334252,5.713516592979431,0.8295200567384852,"Ezequiel Tovar",24064,678662
"Hyeseong Kim","LAD",71,170,3,19,17,13,0.04117647,0.305882352,0.105590062,0.396226415,0.279503105,0.313609467,0.385093167,0.3056512221076785,0.25065924288958485,95.47522343174936,1.6660802271217108,0.7544047648567462,1.5949573516845703,0.8190427309688143,"Hyeseong Kim",35322,808975
"Jake Bauers","MIL",86,218,7,28,28,8,0.14678899,0.270642201,0.163934426,0.305084745,0.234972677,0.353211009,0.398907103,0.3328795608836934,0.3561049920541269,114.37296019969206,1.051466666162014,4.76508205124882,-4.1318106055259705,0.806855367403627,"Jake Bauers",15194,641343
