Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Grant Taylor","CHW",7,2,8,51,0,70,11.828572717783542,3.342857507199697,0.7714286555076224,0.2848101265822785,0.77586207,0.496932515,0.105263157,98.02837211444007,2.314285966522867,2.7706392724304267,2.7394563966867835,2.8524637877946715,1.7187970876693726,"Grant Taylor",33927,691799
"Garrett Whitlock","BOS",6,1,2,48,0,47,9.957446808510639,1.3404255319148937,0.574468085106383,0.2608695652173913,0.78212291,0.370689655,0.0625,,1.9148936170212767,2.542426730852913,2.1604290799891697,2.8699120186744853,1.6856143474578857,"Garrett Whitlock",20191,676477
"Mason Montgomery","PIT",6,3,10,56,0,54.2,13.829270866072282,3.292683539541019,0.8231708848852548,0.2857142857142857,0.74509804,0.539130434,0.147058823,98.55298763736263,3.1280493625639685,2.596979005831284,2.3648918395237897,2.113273551855589,1.653021216392517,"Mason Montgomery",29770,682254
"Sean Newcomb","CHW",2,4,4,48,0,73.1,7.977274110494807,3.0681823501903103,0.2454545880152248,0.27722772277227725,0.73394495,0.439393939,0.028571428,94.57572965801887,2.700000468167473,4.009582359185433,2.9875083647483605,4.071655958494345,1.5967354774475098,"Sean Newcomb",16943,656794
"Juan Morillo","ARI",3,4,3,61,0,57,10.421054026426887,3.315789917499464,0.31578951595232996,0.26618705035971224,0.80065359,0.5,0.045454545,98.63889756944444,2.0526318536901447,2.4726828662059424,2.5527395708372254,3.2600535241366915,1.5620036125183105,"Juan Morillo",21924,666661
"Bradgley Rodriguez","SDP",3,3,2,56,0,60.1,9.845305942368048,2.6850834388276494,0.44751390647127487,0.2822085889570552,0.73248408,0.509202453,0.049180327,98.1343540160124,2.088398230199283,2.1653680533675614,2.4501903167410637,3.327637872252903,1.527941107749939,"Bradgley Rodriguez",29107,699134
"Aroldis Chapman","BOS",3,4,33,50,0,48.2,12.02054857335279,3.6986303302623975,0.5547945495393596,0.2857142857142857,0.83011583,0.449541284,0.071428571,97.1006771734429,2.0342466816443188,2.679627207131218,2.521256796936532,3.0206229707047676,1.523668646812439,"Aroldis Chapman",10233,547973
"Jeff Hoffman","- - -",6,8,5,63,0,59,13.881358175982164,3.8135599384566383,0.6101695901530622,0.381294964028777,0.67961165,0.453900709,0.085106382,96.48441862166787,3.8135599384566383,3.5064786145241507,2.4694805473200354,2.7887771425595287,1.418161928653717,"Jeff Hoffman",17432,656546
"Luke Weaver","- - -",2,1,1,52,0,53.1,9.450000901222316,2.5312502413988343,0.5062500482797668,0.23880597014925373,0.75313808,0.388059701,0.051724137,95.45361932433478,2.5312502413988343,2.989885749447267,2.6840992534160573,3.5919315629843847,1.4126030802726746,"Luke Weaver",16918,596133
"Bryan Hudson","CHW",4,4,7,54,0,51.1,8.590910580532869,2.805195291602569,0.17532470572516057,0.3288590604026846,0.74344023,0.448275862,0.02,92.09682722571942,2.98051999732773,2.8963346175897366,2.6095862212963477,3.8243936177785747,1.383590579032898,"Bryan Hudson",19924,663542
"Spencer Miles","TOR",6,0,1,38,0,68.2,8.91262267957116,2.3592236504747186,0.3932039417457865,0.25280898876404495,0.82802548,0.522222222,0.0625,96.09732877994011,1.7038837475650748,2.818992148938433,2.5140749346132214,2.99969196944082,1.369171380996704,"Spencer Miles",31621,693686
"Edgardo Henriquez","LAD",4,1,2,57,0,56.2,10.641178380841133,3.8117653901520474,0.15882355792300198,0.23015873015873015,0.63139932,0.43902439,0.02,100.6032421875,2.7000004846910337,2.331814476618052,2.5495403710203424,3.6500129604507188,1.34812593460083,"Edgardo Henriquez",26944,683618
"Gregory Soto","PIT",6,4,14,61,0,60.1,10.292819198054833,3.5801110254103765,0.7458564636271618,0.24489795918367346,0.70967742,0.435374149,0.086206896,97.13819770592485,3.1325971472340797,2.8578967992734694,3.2789197616417667,3.65048421247244,1.3083772659301758,"Gregory Soto",19677,642397
"Aaron Ashby","MIL",13,3,2,66,0,76.2,12.326088592010311,4.460870157108493,0.821739239467354,0.3277777777777778,0.77962578,0.543010752,0.134615384,97.32432204026442,3.052174318021601,2.830909813595873,3.1096427727466724,2.9449623982185673,1.2745282649993896,"Aaron Ashby",23550,676879
"Steven Okert","HOU",6,2,0,67,0,67,9.00000204968855,1.7462690544171813,0.9402987216092514,0.21341463414634146,0.87398374,0.263473053,0.075268817,91.12653266059027,2.0149258320198244,2.981908419720126,3.2160023050229687,3.9498799363978274,1.2460496425628662,"Steven Okert",13580,595345
"Tyler Wells","- - -",4,2,6,55,0,70,8.871429175746725,2.185714434604266,1.0285714986373016,0.21839080459770116,0.78066914,0.269662921,0.081632653,93.46525037886705,2.4428573092635912,2.9514605932911153,3.4251707437087093,4.049539362307281,1.2413935363292694,"Tyler Wells",20000,669330
"Brayan Bello","BOS",4,1,1,14,0,62,6.967741935483871,1.7419354838709677,0.14516129032258066,0.281767955801105,0.76923077,0.563535911,0.025641025,95.73562167553192,2.032258064516129,3.8503585522882156,2.5804702604970626,3.318871546320377,1.220663070678711,"Brayan Bello",23920,678394
"Bryan Baker","TBR",1,2,39,58,0,55,9.818182499152616,3.272727499717539,0.6545454999435077,0.20610687022900764,0.8649789,0.393939393,0.075471698,96.67343233755507,1.6363637498587695,3.064030118877919,3.060235653869377,3.5671758406453775,1.176719307899475,"Bryan Baker",19804,641329
"Abner Uribe","MIL",4,2,6,52,0,50.2,9.236843264334235,3.1973688222695427,0.5328948037115905,0.23387096774193547,0.85470085,0.544,0.076923076,98.67169952392578,1.9539476136091651,2.7321867458361666,2.938704536099841,3.329116684847586,1.1592122316360474,"Abner Uribe",25327,682842
"Andrés Muñoz","SEA",5,5,25,55,0,52.1,14.273886737593802,3.4394907801430845,1.2038217730500795,0.3113207547169811,0.68359375,0.473214285,0.2,99.66818516274238,4.127388936171702,3.174855501507766,2.8672999074122547,2.136447700289098,1.1044824123382568,"Andres Munoz",20373,662253
"Tyler Alexander","TEX",5,2,4,61,0,57.2,7.80347010084761,2.6531798342881876,0.3121388040339044,0.33519553072625696,0.70707071,0.511235955,0.035714285,92.10052161302396,3.4335268443729485,3.277825932959535,2.8538246673954237,3.866599152432667,1.0846905708312988,"Tyler Alexander",17735,641302
"Michael Petersen","MIA",3,4,1,57,0,57.1,10.517443493290934,4.081395982471109,0.7848838427829055,0.2556390977443609,0.72131148,0.369565217,0.074626865,97.99311662479062,3.296512139688203,3.4148821348825846,3.4105528298682892,4.038155316082232,1.0843056440353394,"Michael Petersen",20827,656848
"Brennan Bernardino","COL",4,2,1,65,0,56,6.428573180218609,1.9285719540655828,0.4821429885163957,0.25595238095238093,0.75704225,0.461077844,0.05,90.64860983455883,2.089286283571048,3.556481942582089,3.168027883646445,4.08645889546622,1.0654547214508057,"Brennan Bernardino",16835,657514
"Tyler Rogers","TOR",2,2,4,66,0,63.2,4.947644473135232,2.968586683881139,0.14136127066100662,0.2608695652173913,0.74412533,0.647058823,0.021276595,,1.837696518593086,2.8424137491151975,3.2850809869698026,4.193539131209098,1.0623961687088013,"Tyler Rogers",15541,643511
"Antonio Senzatela","- - -",10,5,3,49,0,66.2,7.425001345396286,3.3750006115437663,0.6750001223087533,0.3147208121827411,0.67816092,0.472361809,0.074626865,97.27386002417622,4.18500075831427,3.91011083648736,3.6365993906021297,4.1763375427516864,1.0466445060446858,"Antonio Senzatela",15488,622608
"Calvin Faucher","MIA",5,5,3,61,0,60.1,9.696134640210955,4.922652971184024,0.14917130215709162,0.2929936305732484,0.6372549,0.544871794,0.025,96.35859773596938,3.7292825539272907,3.65071112962336,2.9474279905980354,3.7312085165338305,1.0247001647949219,"Calvin Faucher",20116,676534
"Raisel Iglesias","ATL",1,2,31,52,0,53,9.339623313732746,2.7169813276313444,0.849056664884795,0.291970802919708,0.78181818,0.359154929,0.084745762,94.3794761782787,2.7169813276313444,3.5836122720074215,3.2098068480730997,3.6612204768587464,1.0109812021255493,"Raisel Iglesias",17130,628452
"Kevin Kelly","TBR",6,3,4,63,0,66.2,7.155001910591635,1.4850003965378866,0.8100002162933927,0.22727272727272727,0.79457364,0.602209944,0.181818181,93.23898368969299,2.1600005767823807,3.6411460007340093,3.3065993488311918,2.882664247472346,0.9981812834739685,"Kevin Kelly",25679,687330
"Jonathan Loáisiga","ARI",7,3,1,60,0,58.1,6.788572020487934,1.6971430051219836,0.46285718321508645,0.27218934911242604,0.75704225,0.541666666,0.058823529,97.53582763671875,2.468571643813794,2.9853271728800403,2.8737421304663817,3.5228959742212127,0.933876097202301,"Jonathan Loaisiga",19753,642528
"Grant Wolfram","BAL",6,3,1,53,0,45,10.400004408096487,2.8000011867952077,0.6000002543132589,0.352,0.59210526,0.426229508,0.058823529,95.32524038461538,5.000002119277157,3.4861345397664087,2.8521547447015774,3.693650751387367,0.9007840752601624,"Grant Wolfram",21623,664991
"Yennier Cano","BAL",2,3,3,61,0,44.2,8.261196616817951,2.0149260041019397,0.4029852008203879,0.2734375,0.65677966,0.615384615,0.0625,94.60724748883929,3.2238816065631033,3.2026168384045306,2.716002158646983,3.2136993013381985,0.8759943842887878,"Yennier Cano",25911,666974
"Daniel Lynch IV","KCR",4,2,1,46,0,46,6.847827222712512,2.3478264763585757,0.3913044127264293,0.2196969696969697,0.75829384,0.507575757,0.04,95.0302264873798,1.9565220636321463,3.42702987783521,3.0531210246744123,4.126166902786563,0.8549996614456177,"Daniel Lynch IV",21537,663738
"Brooks Raley","- - -",5,5,1,56,0,49.2,8.697988525682478,2.8993295085608257,0.7248323771402064,0.25757575757575757,0.81712062,0.356589147,0.074074074,,2.1744971314206194,3.562435758496224,3.3583443178335353,3.9500674782352103,0.8470702096819878,"Brooks Raley",10061,548384
"Jonathan Bowlan","PHI",2,2,2,55,0,53,11.377360128346588,2.3773588327888393,1.1886794163944197,0.256198347107438,0.77433628,0.488188976,0.155555555,97.14301525297618,3.0566042135856506,2.785062523351567,3.247542710709974,2.8102613644765744,0.8392784595489502,"Jonathan Bowlan",24607,680742
"Andrew Morris","MIN",4,7,4,52,0,61.2,8.464866261228202,3.356757310487046,0.5837838800847036,0.3111111111111111,0.65491184,0.439560439,0.058823529,97.35822992463618,3.9405411905717496,3.029534100195145,3.274977700558787,4.093730359957382,0.8339053988456726,"Andrew Morris",31891,702193
"Alex Vesia","LAD",2,1,3,64,0,51,11.294121026168831,5.470589872050527,0.705882564135552,0.21739130434782608,0.77205882,0.319327731,0.066666666,92.05670053680981,3.0000008975760957,3.0903813623761147,3.4299327258191377,4.183503983590651,0.8080353140830994,"Alex Vesia",25007,681911
"Colin Holderman","CLE",6,4,1,54,0,52.2,8.544305447794361,3.4177221791177446,0.1708861089558872,0.24113475177304963,0.73899371,0.539007092,0.023255813,96.92243395353618,2.7341777432941954,3.845423602611813,3.153561329073756,4.137289770299696,0.8049435019493103,"Colin Holderman",22361,670059
"Ian Seymour","TBR",5,2,2,30,0,55.1,9.271085828703013,3.415663200048479,0.8132531428686854,0.2517482517482518,0.64912281,0.314685314,0.069444444,91.71621817129629,3.9036150857696903,2.844462379306642,3.4580451340300984,4.244525028808551,0.7906293869018555,"Ian Seymour",27932,693855
"Paul Blackburn","NYY",7,3,1,53,0,75.1,7.407080896273063,3.1061952145661236,0.71681428028449,0.22727272727272727,0.87463557,0.551724137,0.095238095,94.75337275752315,1.6725666539971433,3.3802268879683326,3.5213781255163066,3.746427660584491,0.7843173742294312,"Paul Blackburn",14739,621112
"Kevin Ginkel","ARI",5,4,3,65,0,59.2,9.201118887127734,2.4134082326892417,1.0558661018015434,0.27388535031847133,0.6405694,0.39375,0.09589041,95.62616738505747,4.0726263926630955,3.5693530363800523,3.381515542447607,3.7003829021984,0.7805243134498596,"Kevin Ginkel",19876,656464
"Jack Dreyer","LAD",5,2,2,59,0,55.1,10.409640946363185,3.253012795738495,1.1385544785084734,0.25190839694656486,0.83984375,0.462686567,0.129629629,94.00340617451691,2.9277115161646456,3.3702640745633685,3.566478918806243,3.392784488222156,0.7804659605026245,"Jack Dreyer",30249,676263
"Yohan Ramírez","PIT",6,4,2,57,0,74.1,10.412557835011475,5.085202663610255,0.48430501558192907,0.2777777777777778,0.7421875,0.483516483,0.075471698,96.64007896505376,3.2690588551780215,3.4695781882314614,3.6616218109340446,4.0367121218090665,0.7596316933631897,"Yohan Ramirez",19444,670990
"Carmen Mlodzinski","PIT",5,0,2,20,0,60.2,6.6758244556730695,2.521978127698715,0.5934066182820505,0.23756906077348067,0.72847682,0.398907103,0.053333333,95.17683480290457,2.22527481855769,4.071089651963779,3.4097861190706538,4.41594253448534,0.7590994238853455,"Carmen Mlodzinski",27572,669387
"Huascar Brazobán","- - -",5,1,0,50,0,55.2,8.083834228042804,3.556887060338834,0.6467067382434244,0.2361111111111111,0.75367647,0.479452054,0.085106382,96.87422834123883,2.9101803220954094,3.4050721693516177,3.4199526618768394,3.7583688382512874,0.7150985300540924,"Huascar Brazoban",6107,623211
"Brent Suter","- - -",2,1,0,46,0,75,7.920000805664144,2.160000219726585,0.8400000854492274,0.31363636363636366,0.68075117,0.477272727,0.107692307,,3.600000366210975,3.950921272159511,3.309932647789852,3.4028410954864436,0.7062550038099289,"Brent Suter",13942,608718
"Hogan Harris","ATH",3,2,15,65,0,61.1,12.032611938641491,5.576088459370447,0.8804350199005968,0.31724137931034485,0.80831409,0.466216216,0.117647058,95.40398646272855,3.3750009096189544,3.4793083508760025,3.797686438231528,3.7792185677747483,0.703405499458313,"Hogan Harris",21520,663687
"Enyel De Los Santos","HOU",3,3,5,62,0,66.2,8.235001256561471,2.4300003707886306,1.080000164794947,0.2804232804232804,0.63953488,0.358974358,0.091954022,95.13612102640086,4.320000659179788,3.2856792278559013,3.6815993820190567,4.0884981116957055,0.7028589248657227,"Enyel De Los Santos",18403,660853
"Brock Burke","CIN",6,5,2,71,0,68.1,9.351221252296495,5.13658632168399,0.6585367079082038,0.25862068965517243,0.70930233,0.387640449,0.064102564,96.20418097527472,2.5024394900511746,3.6365138216289914,3.8575750441157184,4.62677166689033,0.6970865726470947,"Brock Burke",17968,656271
"Erik Miller","- - -",4,0,4,50,0,45,13.400001987881426,5.400000801086545,0.6000000890096161,0.2857142857142857,0.87591241,0.533333333,0.12,96.90111173432449,2.2000003263685923,2.7925708358500354,2.985488165160754,2.956155963103437,0.681832492351532,"Erik Miller",26252,669062
"Matt Festa","CLE",2,3,1,61,0,60.1,9.696135253268885,2.6850836085975374,0.8950278695325126,0.3333333333333333,0.72164948,0.348837209,0.08,92.27898350046642,3.8784541013075544,3.8530605828410103,3.428091096285687,4.008867277116724,0.657152533531189,"Matt Festa",19330,670036
"Riley O'Brien","STL",3,7,36,59,0,57,9.000000602320661,3.789473937819226,0.47368424222740324,0.2894736842105263,0.67708333,0.463576158,0.071428571,,4.105263432637495,4.9933747336008745,3.57028353498253,3.9966429644538595,0.632836639881134,"Riley O'Brien",20348,676617
"Luis Medina","ATH",5,3,0,49,0,62.1,11.406418043038112,4.909091309661972,1.0106952696362883,0.32894736842105265,0.76009501,0.384615384,0.106060606,97.91912787462908,3.609625962986744,4.038487429005498,3.802481703294757,3.9384496541627882,0.5873863101005554,"Luis Medina",21649,665622
"Jakob Junis","TEX",1,1,6,45,0,46.2,6.36428658135095,2.314286029582164,0.578571507395541,0.2727272727272727,0.81439394,0.424657534,0.06,92.49200350996377,2.700000367845858,4.1673158840649664,3.482313631018821,4.261458784450394,0.5796699523925781,"Jakob Junis",13619,596001
"Rico Garcia","BAL",5,1,6,67,0,60,9.300001773834566,3.000000572204699,1.3500002574921146,0.2013888888888889,0.75949367,0.402684563,0.140625,95.44522225660066,3.1500006008149337,3.117940166379142,4.0799328136444455,3.737614928757153,0.5392827987670898,"Rico Garcia",20023,670329
"Tim Mayza","PHI",3,2,0,49,0,54,8.833334581351751,2.3333336629985757,1.0000001412851038,0.2765957446808511,0.71705426,0.479166666,0.127659574,94.74512329101563,3.5000004944978635,3.2865485531688745,3.411414152048586,3.2787936902387087,0.5374267101287842,"Tim Mayza",15042,641835
"José Alvarado","PHI",3,3,1,58,0,50.2,11.013160105887986,4.08552713605522,0.8881580730554828,0.36764705882352944,0.67088608,0.352941176,0.092592592,97.05767144097223,5.506580052943993,3.8968826195028745,3.767652059063714,4.091117460513312,0.5298919081687927,"Jose Alvarado",17780,621237
"Kyle Hart","SDP",0,3,0,36,0,49.1,8.574325208336619,3.1013516711004794,0.7297298049648187,0.2706766917293233,0.625,0.503816793,0.09090909,93.81158685064935,4.378378829788912,3.3661074736521512,3.4614641952375367,3.7516714537057014,0.5276997685432434,"Kyle Hart",19646,606996
"Orion Kerkering","PHI",7,1,2,59,0,54.2,9.384148087691905,4.774391132334478,0.6585367079082038,0.2585034013605442,0.68627451,0.36,0.059701492,97.23604413946587,4.115854424426274,3.465583387570502,3.883184804978815,4.779206989213149,0.5223852396011353,"Orion Kerkering",31776,689147
"Tejay Antone","CIN",2,2,1,49,0,47.2,9.62937268437156,2.8321684365798707,1.1328673746319484,0.25984251968503935,0.73643411,0.409448818,0.111111111,95.00758579799107,3.58741335300117,3.839317050862999,3.9147812855448674,3.985877322738134,0.5146154165267944,"Tejay Antone",16233,622088
"AJ Blubaugh","HOU",5,2,1,55,0,88,9.102273516418588,3.5795457648837146,1.1250000975348817,0.25333333333333335,0.81473214,0.341991341,0.097345132,95.75707781456954,3.068182084186041,3.807039012432943,3.9602357312667538,4.270620201206124,0.5013952255249023,"AJ Blubaugh",31764,805123
"Andrew Kittredge","BAL",3,3,9,50,0,44,7.568183130469431,2.2500003901395607,1.0227274500634367,0.3146853146853147,0.64814815,0.430555555,0.098039215,,3.2727278402029976,4.054780280789738,3.64205393278896,3.9117654397965387,0.5006046295166016,"Andrew Kittredge",12828,552640
"Hunter Gaddis","CLE",3,3,1,58,0,50.2,8.526317501332635,3.552632292221931,0.8881580730554828,0.2642857142857143,0.84210526,0.349650349,0.075757575,94.95395611702128,2.842105833777545,3.8872195457205883,3.7873889051316136,4.467823283439673,0.49577751755714417,"Hunter Gaddis",25636,683769
"Jacob Webb","CHC",6,4,9,61,0,60,9.750001239776768,3.150000400543264,1.20000015258791,0.2848101265822785,0.79937304,0.418181818,0.137931034,94.30795162671232,3.150000400543264,4.074982849181775,3.763266044192855,3.4868946517088077,0.4619128704071045,"Jacob Webb",19274,657097
"Mason Fluharty","TOR",6,1,1,71,0,52.2,9.91139575522557,3.759494941637285,1.0253168022647141,0.2706766917293233,0.795053,0.355555555,0.09375,92.4697036743164,3.417722674215714,2.7295353991897686,3.6852070866478335,4.035731208121549,0.4506368935108185,"Mason Fluharty",31553,689254
"Taylor Clarke","ARI",2,3,0,62,0,62.1,5.342246752157105,1.5882355209115717,0.8663102841335845,0.20994475138121546,0.74596774,0.486486486,0.092307692,94.61944524082568,2.5989308524007537,4.347460879144355,3.834567312572625,4.154911735884638,0.4287867546081543,"Taylor Clarke",17611,664199
"Ryan Watson","- - -",1,1,2,46,0,65.2,7.538071576873673,3.015228630749469,1.096446774817989,0.28205128205128205,0.72916667,0.4,0.101265822,94.36541389016544,4.248731252419707,5.002603942861507,4.147360785289033,4.376837371697683,0.42628105357289314,"Ryan Watson",27853,670245
"Dylan Dodd","ATL",4,1,1,44,0,45.1,9.330884185010946,2.7794123104287927,1.1911767044694825,0.2037037037037037,0.8988764,0.265486725,0.101694915,,2.382353408938965,3.209721741580623,3.802481784292598,4.043472727278269,0.42541977763175964,"Dylan Dodd",29928,689266
"Trevor Richards","- - -",0,1,1,45,0,68.1,8.165854608239734,2.8975613126011956,1.3170733239096344,0.24064171122994651,0.77777778,0.280612244,0.094339622,91.91634646638187,3.4243906421650494,3.7311352602699888,4.1502579518828355,4.585820197823096,0.4164588004350662,"Trevor Richards",19309,670950
"Fernando Cruz","NYY",4,6,2,61,0,54.2,11.03049216662074,5.268294766147219,1.152439480094704,0.2698412698412698,0.79754601,0.320610687,0.097222222,93.2114936879139,3.1280500173999113,3.293755340376422,4.175868012208897,4.496329367780948,0.3879086673259735,"Fernando Cruz",7048,518585
"Casey Legumina","- - -",2,2,0,43,0,54.1,7.122700428333813,2.4846629401164466,0.6625767840310524,0.32335329341317365,0.73924731,0.375,0.063492063,93.23508408026485,4.141104900194078,4.3450465747373235,3.6855564341160627,4.476115975152011,0.38772036135196686,"Casey Legumina",25921,668984
"Anthony Nunez","BAL",3,2,3,45,0,52.1,9.974523262414946,4.299363475178856,0.8598726950357711,0.26865671641791045,0.66129032,0.4,0.1,96.25536736641222,4.127388936171702,3.904176955983481,3.727172602448026,3.925136358117408,0.3772876262664795,"Anthony Nunez",25796,689296
"Ryan Zeferjahn","- - -",4,4,5,58,0,64.1,12.170986320320564,5.176166595998401,0.9792747614051028,0.2571428571428571,0.71969697,0.420689655,0.129629629,97.50780746617268,4.056995440106855,3.1815201674246256,3.951521703505614,3.8021265052271316,0.36660953611135483,"Ryan Zeferjahn",25420,666171
"Peyton Gray","TEX",6,0,0,48,0,55,9.490911065724681,2.6181823629585326,1.4727275791641747,0.2911392405063291,0.73289902,0.365853658,0.134328358,93.22572544642857,3.9272735444377993,3.5122447225072126,4.151144966724536,3.8599183053398685,0.3652050197124481,"Peyton Gray",25310,682608
"Yuki Matsui","SDP",3,1,0,44,0,55.1,9.921688342997962,5.2048201143595865,0.9759037714424226,0.20161290322580644,0.91872792,0.312,0.084507042,91.82171807261561,1.9518075428848451,3.067324594150057,4.144792232452544,4.669093734861681,0.3591596186161041,"Yuki Matsui",33826,673513
"José Suarez","- - -",1,3,1,43,0,56.1,8.46745724589752,3.834320262293217,0.9585800655733042,0.3609467455621302,0.64252336,0.389534883,0.098360655,92.79752989532555,5.7514803934398255,4.49423953859499,4.03742787563263,4.284871556691909,0.35235412511974573,"Jose Suarez",19911,660761
"Sean Manaea","NYM",1,1,0,14,0,43,9.418605486723921,3.558139850540148,1.0465117207471024,0.3305785123966942,0.69491525,0.354838709,0.102040816,90.46385711984536,5.023256259586091,4.346822722420885,3.980320301386014,4.186201718774723,0.30403420329093933,"Sean Manaea",15873,640455
"Chad Patrick","MIL",6,3,5,43,0,70,7.971429440245431,3.2142860646150933,1.1571429832614335,0.25133689839572193,0.79545455,0.408376963,0.107142857,95.87135416666666,3.4714289497843005,4.051777015878958,4.153742265117424,4.290956161599227,0.29847070574760437,"Chad Patrick",30113,694477
"Juan Mejia","COL",3,6,4,56,0,59,8.084747330891366,5.644068891376992,0.7627120123482422,0.3275862068965517,0.67021277,0.4375,0.09090909,96.95200340346534,5.338984086437694,4.834800050213617,4.384735135832158,4.688059134109839,0.2943701148033142,"Juan Mejia",23237,675848
"Sam Moll","CIN",2,7,1,65,0,56.1,8.94674818744832,4.792900814704457,0.7988168024507428,0.30625,0.65060241,0.515923566,0.116279069,92.68807302427686,4.792900814704457,4.462338768626244,4.179439847188356,4.176061524851992,0.2932741343975067,"Sam Moll",14874,594580
"Ryan Yarbrough","NYY",2,1,3,31,0,50.1,6.79470267337043,3.7549672668626055,0.5364238952660866,0.26,0.58917197,0.344594594,0.046153846,87.3781317349138,4.112583197039997,3.537359742001679,3.8515662564629527,5.02311868349407,0.29242897033691406,"Ryan Yarbrough",16502,642232
"Chase Silseth","- - -",3,3,0,65,0,54.1,10.435585447499646,5.631903257380761,0.8282210672618766,0.29411764705882354,0.82666667,0.369565217,0.09090909,95.97978563731527,2.981595842142756,4.159900011616655,4.016844923046101,4.3462213082510806,0.2721784859895706,"Chase Silseth",30074,681217
"Ryan Rolison","CHC",8,1,2,50,0,52.2,8.202534418117713,4.1012672090588564,0.8544306685539285,0.27941176470588236,0.8,0.446043165,0.1,94.73705193014706,2.9050642730833567,4.298747873293615,3.8750805685487064,4.071791436427817,0.2687284052371979,"Ryan Rolison",22200,669020
"Yoendrys Gómez","- - -",2,2,21,57,0,60.2,8.307693700718085,4.8956052164945865,1.0384617125897606,0.25609756097560976,0.7712766,0.278106508,0.083333333,95.91256074514038,3.560440157450608,5.19807297991098,4.5306654672838444,5.117560703719135,0.2545486390590668,"Yoendrys Gomez",22872,672782
